GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
CFAP73	0.504053635224157	0.6142236870456383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.315947737850307	0.626813727292736	0.614223687045638	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PDHA2	-0.5038342445029013	0.6143778612490514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.313303570578494	0.62183857885168	0.614377861249051	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TOP3A	0.5037237362613594	0.6144555260477615	1.35705	1.00415	0.176554	NA	NA	NA	NA	NA	NA	0.359912	0.466403	0.440307	-1.8446970041235	1.47499955918643	0.211064970181987	4.0	NA	NA	13.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRIOBP	0.5035800510690285	0.6145565139544362	0.741765	0.454807	0.102902	NA	NA	NA	-0.99837	1.04004	0.337087	0.0414094	0.253962	0.870476	0.0612359311606099	0.353768091534558	0.86257576998019	14.0	NA	8.0	40.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NEB	-0.503161878872738	0.6148504642758479	-10.4996	95.0503	0.912042	-1.02217	0.824591	0.215118	0.542443	0.819453	0.507998	0.147824	0.323552	0.647758	-0.337368187165034	0.377425006138727	0.371392447507158	8.0	6.0	8.0	36.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SREBF1	0.5030249995491266	0.6149466957839009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.512011071718504	1.01786406675102	0.614946695783902	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NFKBIL1	-0.5028228997851731	0.6150887919213693	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.533656	1.06132	0.615087	NA	NA	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UTP11	-0.5027130260099234	0.6151660501202022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.477373319730604	0.949594092517469	0.615166050120202	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UNC5CL	0.5022871153413062	0.6154655712925556	1.40737	0.655853	0.031884	NA	NA	NA	NA	NA	NA	-0.397903	0.437662	0.363267	-0.22959641213745	0.626082288043881	0.713828463894768	4.0	NA	NA	12.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ELSPBP1	0.5022300814554762	0.615505685171263	NA	NA	NA	NA	NA	NA	0.580809	1.15646	0.615505	NA	NA	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MGARP	-0.5020537914027762	0.6156296832472765	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.61101	62.0012	0.876811	-0.901042803598372	1.62350642447632	0.57889603474497	NA	NA	NA	5.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RRP8	0.501973468871819	0.6156861837745905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.242901147483734	0.483892401783011	0.615686183774591	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RUNDC1	-0.5016572504708098	0.6159086404652478	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.53276	1.062	0.615908	NA	NA	NA	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KLHL38	-0.5016482690512291	0.6159149593255123	0.289014	1.12791	0.797767	NA	NA	NA	-9.58905	67.0169	0.886224	-0.216445	0.542354	0.689831	-0.539289193916489	0.751762289789826	0.473147893182647	4.0	NA	4.0	8.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AD000671.6	-0.5016479577129723	0.6159151783674472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.822125794902121	1.63885007854954	0.615915178367448	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WBP2NL	-0.501369897789241	0.6161108209989048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.367887833095653	0.733765299268726	0.616110820998905	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GPR151	-0.5013216739279078	0.6161447540261712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0934710894916666	0.186449328550491	0.616144754026172	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PCDHB5	-0.5012651983427446	0.6161844944744144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.385101707163868	0.76825941325484	0.616184494474415	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C3orf84	-0.5008882967247199	0.6164497394626198	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.350047	0.572776	0.541106	-1.17236554557212	0.888489437308748	0.187000606408413	NA	NA	NA	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRAMEF1	-0.5008381723462854	0.6164850183305566	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.377344	0.753425	0.616485	NA	NA	NA	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SHQ1	0.5007086606957496	0.6165761761680598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24244691969739	0.484207561659714	0.616576176168059	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ESR2	-0.5004996902833173	0.6167232741708613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.377587666773386	0.754421379481065	0.616723274170861	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
THUMPD2	-0.5004631908944103	0.6167489683205984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.464468301871059	0.928076850249421	0.616748968320599	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C19orf44	0.5000434174932413	0.6170445061959258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256481239595966	0.512917939969548	0.617044506195926	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
COL16A1	-0.4999966484921816	0.6170774373533416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.303946771700394	0.607897618148028	0.617077437353342	NA	NA	NA	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-668G10.2	-0.49998653173068064	0.6170845609051826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.218845553988172	0.437702898177373	0.617084560905182	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACAD8	-0.4998036473671194	0.6172133421458457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.485252936831508	0.970887146157772	0.617213342145846	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR11H1	-0.49973281525728436	0.6172632229843606	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.241277	0.482812	0.617263	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KCP	0.49966958764890634	0.6173077501314024	NA	NA	NA	0.308083	0.628321	0.623902	NA	NA	NA	0.457454	0.366013	0.211361	-0.238736879090326	0.272934412584007	0.381734870125358	NA	5.0	NA	4.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SIGLEC10	0.49961490453684243	0.6173462610724731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.337584187994767	0.675688785361032	0.617346261072473	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TIAM1	-0.4991430593382623	0.6176786048538594	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.61985	82.0636	0.906682	-0.950854590733068	1.61525758976956	0.556082290218268	NA	NA	NA	4.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM104B	0.4991253670535437	0.6176910679232044	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.332985	0.667137	0.617691	NA	NA	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NUP107	-0.49895548190026273	0.6178107466186289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.364653879665125	0.7308344990546	0.617810746618629	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BMP8A	-0.4986561949694419	0.6180216094345274	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.529528	1.06191	0.618023	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OIT3	-0.4984027809125962	0.6182001770913939	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.751429	1.04943	0.473971	0.0126320871373216	1.12913527157259	0.991073933024714	NA	NA	NA	8.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MFAP4	0.49835836401143885	0.6182314776862857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.436004469636003	0.87488141289828	0.618231477686285	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RSPH4A	0.4982161654330047	0.6183316896989168	0.673069	0.845275	0.425873	NA	NA	NA	NA	NA	NA	-0.284421	0.537807	0.596908	0.446132931024071	0.749152577950138	0.551498085959665	4.0	NA	NA	11.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USHBP1	0.4981846979794508	0.6183538668073102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.250800704237115	0.503429160418452	0.61835386680731	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
F13B	0.49817607798618146	0.6183599419234198	0.825917	0.876406	0.345993	NA	NA	NA	NA	NA	NA	0.095839	0.556645	0.863302	-0.235649795842257	0.936243413379109	0.801275162554031	4.0	NA	NA	12.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OTOG	-0.4975911749456796	0.6187722251987819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.137772992931239	0.276879896325089	0.618772225198781	NA	NA	NA	NA	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIF26A	0.49723894532033075	0.6190205608044712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.392934742546211	0.790233239460105	0.619020560804471	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PLXNB2	-0.4965547890546899	0.6195030418974266	-0.408799	1.05821	0.699266	-0.792267	0.757915	0.295873	0.551612	0.818885	0.500557	0.10717	0.321036	0.73851	-0.612038025606063	0.892010601593551	0.492629161272813	4.0	4.0	4.0	11.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EXTL1	0.4965127475250614	0.6195326957984593	0.246065	0.228835	0.282242	NA	NA	NA	-0.416903	0.378329	0.27048	0.00620649	0.101542	0.951262	0.322427990277503	0.336364389937812	0.337776644825694	4.0	NA	7.0	8.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SIGLECL1	0.4964251479613164	0.6195944859478588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.205589435598792	0.414139848561444	0.619594485947859	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GNL3	-0.4962714454391694	0.6197029096685629	NA	NA	NA	-0.192208	0.794419	0.80882	NA	NA	NA	NA	NA	NA	-0.34410145131618	0.74823219520868	0.64559810720272	NA	4.0	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CANT1	-0.49615473670283144	0.6197852430250392	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.239996	0.483712	0.619785	NA	NA	NA	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
THEM4	-0.4961206793066548	0.6198092700577361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.81441553201247	1.64156739676855	0.619809270057736	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MYO9A	0.4959191527263555	0.6199514526442809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.356755307947918	0.719381991977174	0.61995145264428	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RNF167	0.4957256002561731	0.6200880226534882	-10.8332	95.7257	0.909897	NA	NA	NA	NA	NA	NA	0.350511	0.430481	0.415513	NA	NA	NA	4.0	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TDRD10	-0.4955244618976096	0.6202299591262646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.237260829495119	0.478807501422895	0.620229959126265	NA	NA	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BTN1A1	-0.49552390988153044	0.6202303486846346	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141812	0.791635	0.857829	-0.795203783411658	0.903728214999319	0.378905495365817	NA	NA	NA	7.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CBWD3	-0.4955140918958458	0.6202372772660119	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11988	0.223332	0.591421	-1.83487103000597	1.48267365594942	0.215885904681119	NA	NA	NA	5.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACTR6	0.49543079950396735	0.6202960583078925	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.326803	0.659634	0.620296	NA	NA	NA	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BCO2	-0.4950731541229199	0.6205484830928054	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6786	78.1014	0.891246	-0.516556648729893	0.916836781324914	0.57315451320658	NA	NA	NA	6.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZMYND10	-0.49507163049767244	0.6205495585574945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.480500749480545	0.970568135761526	0.620549558557494	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRIM36	0.49485338697604336	0.6207036161044821	NA	NA	NA	NA	NA	NA	1.67429	1.00312	0.0951005	0.0632272	0.782972	0.935639	-0.807218003357178	0.904218921860649	0.372004952778052	NA	NA	4.0	7.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WDR63	0.494713877399747	0.6208021042776488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.280209347914728	0.566406888336202	0.620802104277649	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TELO2	0.4946324724263444	0.6208595760689644	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.876974	0.868113	0.312396	-0.29651517128214	0.954372469291614	0.756035353099964	NA	NA	NA	5.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RPP30	-0.4943048049740121	0.6210909322091971	0.450018	1.1246	0.689041	NA	NA	NA	NA	NA	NA	-0.426322	1.07057	0.690468	-1.30576650447823	1.52169560520279	0.390837426732763	4.0	NA	NA	7.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF565	-0.49382469511026394	0.6214299910323657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.460716141166142	0.932954843546799	0.621429991032366	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MCOLN2	0.4934832569516108	0.6216711673066926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.407490802975528	0.825743927955564	0.621671167306693	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USP48	-0.4934132912336922	0.621720592902594	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0628199	0.127317	0.621722	NA	NA	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RFX6	0.4933865376855318	0.6217394927531623	NA	NA	NA	NA	NA	NA	-9.55818	82.103	0.907322	0.552476	0.678575	0.415547	NA	NA	NA	NA	NA	5.0	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C2orf78	0.49336000108952194	0.6217582395859035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.432915195108903	0.877483367425137	0.621758239585903	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SCRN2	-0.4929768241252343	0.6220289630930844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.485871727129423	0.985587361011506	0.622028963093085	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACAD11	0.49287274939340686	0.6221025031640355	0.917843	0.698614	0.188911	NA	NA	NA	NA	NA	NA	0.0574643	0.417979	0.89065	-0.326759028630193	0.546779771618448	0.550102668852259	9.0	NA	NA	17.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZCCHC9	-0.4928311091438205	0.6221319275672936	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.523293	1.06181	0.62213	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GCNT3	-0.49282795940411006	0.6221341533040566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.12543783737484	0.254526625328867	0.622134153304057	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C10orf113	0.4926829854335041	0.6222366016656331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.254422598801374	0.516402243072209	0.622236601665633	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
H2AC20	-0.4925284433393611	0.6223458195651543	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.522947	1.06176	0.622344	NA	NA	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC39A6	-0.49179732236976864	0.6228626296208968	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5362	81.617	0.897284	-0.537843529950746	0.949560307451297	0.571112896656915	NA	NA	NA	9.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NTN3	0.49158150935579653	0.6230152176640738	NA	NA	NA	NA	NA	NA	0.569566	1.15864	0.623016	NA	NA	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
