GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
MYOZ3	-0.5333380900112226	0.593799565078074	0.2263601248340491	0.696461	0.544238682126645	0.479284	6.0	25.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZAN	-0.5332660293853173	0.5938494396301848	0.22632364900205504	0.14929	0.0644955785569404	0.605196	84.0	218.0	186.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR10A4	0.5332216942642043	0.5938801257768422	0.2263012081627338	0.29243	0.755781371353856	0.659744	10.0	30.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CRACR2B	-0.533214011593976	0.593885443340188	0.2262973195360918	0.121325	0.327815360371179	0.135106	13.0	64.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TLL2	0.53317947644827	0.593909347124481	0.22627983961161363	0.752429	0.554970033257918	0.985858	30.0	117.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ARL14EP	0.5331705245811773	0.5939155433045297	0.22627530869661808	0.118576	0.749383233095129	0.00505193	4.0	6.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC39A1	0.5331618422987453	0.5939215529154328	0.22627091425421192	0.928385	0.616399046511687	0.739417	7.0	23.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
STAT3	0.5329913683491021	0.5940395554153464	0.22618463561365304	0.875551	0.222525032942215	0.888611	3.0	24.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PRSS37	0.5328359073199707	0.5941471752812055	0.22610596327570123	0.479002	0.522583947781235	0.321471	8.0	32.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MOB1B	-0.5326668713467035	0.5942642026907445	0.226020430001112	NA	0.193178464940513	0.58374	NA	11.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LMLN	-0.5326206407768993	0.5942962109901375	0.22599703863178008	0.929941	0.784571008651005	0.267873	14.0	37.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IKZF1	-0.5325843337571062	0.5943213491510815	0.22597866877935507	0.999465	0.617134806010795	0.673115	6.0	30.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR7A10	0.5324813880526018	0.5943926290761244	0.22592658479831215	0.77083	0.683694264666824	0.420159	5.0	28.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RBAK-RBAKDN	0.532418730232206	0.5944360154581996	0.2258948855851077	0.539175	0.430609880180978	0.631203	17.0	16.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FKBP1B	-0.5322591765398174	0.594546502335995	0.22581417146060323	NA	0.594546502335995	NA	NA	5.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
STYX	0.532216858384851	0.5945758081575181	0.22579276515703742	0.69817	0.254094305568845	NA	3.0	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC38A11	-0.5322078317267077	0.5945820593101782	0.2257881991676426	0.362211	0.501492613567463	0.508297	5.0	50.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
JRKL	0.5320288974204704	0.594705981318634	0.22569769351583252	0.012342	0.167879891521612	0.840178	5.0	22.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SEP15	-0.5320206364193751	0.5947117028085667	0.22569351531747678	NA	0.594711702808566	NA	NA	17.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HCST	0.5320083094638168	0.5947202403862247	0.2256872807062626	0.601097	0.296440789881694	0.689014	3.0	7.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LOC101926933	0.5319473704973375	0.5947624471821897	0.22565646028527506	0.736742	NA	0.677325	3.0	NA	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TACC2	0.5319440087065257	0.5947647756241345	0.22565476006443327	0.846249	0.883896959834629	0.207203	76.0	273.0	144.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
BDKRB2	0.5319151141443738	0.594784788733653	0.22564014683049854	0.378788	0.252488715305943	0.269961	7.0	33.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NSUN3	-0.5317680500264235	0.594886653853189	0.22556577426369173	0.839405	0.496903866003107	0.656801	3.0	15.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GLYATL1	-0.5317303937516495	0.5949127380496364	0.22554673202403197	0.223581	0.367710041073185	0.545383	12.0	32.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CAPN15	-0.5317173576440067	0.5949217681774861	0.2255401399565208	0.319726	0.801448846659445	0.859182	54.0	162.0	125.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC25A45	0.5317113386780277	0.5949259375437684	0.2255370963186489	0.649887	0.922219469382096	0.711836	19.0	45.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SIRT6	0.5316722110895514	0.5949530417352022	0.22551731077577744	0.91777	0.677283611224835	0.688076	7.0	36.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RFC1	0.5316074666756143	0.5949978922745356	0.22548457271709726	0.485701	0.910327422708121	0.736694	14.0	72.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HIST1H4K	0.531542047372479	0.5950432118992787	0.22545149476224624	NA	0.595043211899279	NA	NA	9.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RHOJ	-0.5315414681061804	0.5950436131966101	0.2254512018740082	0.221113	0.168397485622606	0.0929017	10.0	26.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TMEM117	0.5313782364627079	0.595156699828268	0.225368673076601	0.564181	0.685084259159868	0.950719	7.0	42.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCDC59	-0.5313503918531759	0.5951759915103767	0.22535459588431997	0.267064	0.6429849047059	0.78408	3.0	22.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
POFUT1	0.5313442374374271	0.595180255535143	0.22535148447556094	0.723745	0.787313161644401	0.766424	6.0	35.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF469	0.5313103918791195	0.5952037053374278	0.2253343738287947	0.694011	0.381696613091395	0.660733	160.0	476.0	291.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RAB6D	-0.5312307769515651	0.5952588679843256	0.2252941258886933	0.399916	NA	0.927892	3.0	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NABP2	-0.5311632379581965	0.5953056654302642	0.22525998431639144	NA	0.651393340467744	0.764671	NA	10.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KRTAP5-2	0.5311497452481626	0.5953150146658102	0.2252531638042408	0.433052	0.947696761396579	0.101346	3.0	4.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SERPINH1	-0.5311309618387551	0.5953280299921422	0.22524366896121165	0.415404	0.162036216968789	0.132638	6.0	35.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CYB561	-0.5309925557836681	0.5954239377758854	0.22517370943568693	0.428894	0.922028273931251	0.975475	11.0	45.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF576	-0.5309857823563036	0.5954286315694365	0.22517028585716697	0.815666	0.463097093452868	0.155513	8.0	16.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FOXP3	0.5308174549393492	0.5955452831298603	0.22508521072909873	NA	NA	0.595545	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IGFLR1	0.5307437791098591	0.5955963440484895	0.22504797674330032	0.129001	0.507461337140993	0.948956	11.0	45.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DBN1	-0.5306846466792724	0.5956373271315865	0.22501809389616792	0.129276	0.39494185093042	0.800348	9.0	60.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
VCAN	-0.5306842835807215	0.5956375787893124	0.22501791040609154	0.453507	0.153911038259807	0.209022	70.0	268.0	138.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PRKAA1	-0.5306626212332415	0.5956525926993177	0.2250069635210698	0.694342	0.184128324496025	0.987198	5.0	23.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ACSM4	0.5305728936314358	0.5957147836485879	0.22496162203085762	0.383799	0.79770074315962	0.760834	16.0	50.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC27A6	-0.530550818157976	0.5957300847972252	0.2249504671640294	0.616219	0.236652379248315	0.443871	16.0	55.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZSCAN23	-0.5304675463079006	0.5957878045360322	0.22490839081032163	0.663758	0.416978000809132	0.195065	7.0	30.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
BRK1	-0.5303324801097824	0.5958814308592109	0.22484014805571603	NA	0.284513308653579	0.748791	NA	5.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FUNDC1	0.5303248067475637	0.5958867501463148	0.22483627123290142	NA	NA	0.595888	NA	NA	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RELN	0.5303210991509297	0.5958893203143736	0.2248343980457597	0.711789	0.81054038070221	0.126581	63.0	251.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KCND2	0.530285740655886	0.5959138316690071	0.22481653411236585	0.752096	0.65344793711818	0.292991	3.0	25.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RP11-831H9.11	0.5302301124854858	0.595952395377809	0.22478843027728745	NA	0.595952395377809	NA	NA	11.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
STK31	0.5300741838432659	0.5960604975131091	0.22470965904712462	0.786764	0.660790712120128	0.103641	21.0	58.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ERGIC1	-0.5300167334422657	0.5961003289525995	0.22468063850895667	0.126076	0.15467264741735	0.417095	8.0	34.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SIPA1L2	0.5298521077007935	0.5962144737808741	0.22459748518553024	0.140618	0.270052832360409	0.197647	42.0	165.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
APOBEC3B-AS1	-0.5297923907550459	0.5962558815559866	0.22456732398585597	NA	NA	0.596255	NA	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SERPINB4	-0.5297827972057446	0.5962625338524296	0.22456247868434973	0.518509	0.550594382879799	0.745251	12.0	48.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NT5DC4	0.529754390043695	0.5962822319599101	0.2245481315845531	0.213225	0.243722308447017	0.401724	21.0	39.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ISLR2	-0.5296869599165184	0.5963289905768944	0.22451407688346636	0.0640747	0.734662505680898	0.202965	7.0	46.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PSORS1C2	-0.5296509270962667	0.5963539777907747	0.22449587957639355	0.0607106	0.479976837033649	0.801138	4.0	10.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
STEAP4	0.5296281843068251	0.5963697491843432	0.2244843942188976	0.995837	0.573421825442446	0.140173	5.0	24.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR10G3	-0.5295629052212827	0.5964150191874027	0.22445142848517052	0.0600313	0.373468700776554	0.941537	10.0	31.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NDUFB6	0.5295462731782742	0.5964265534937168	0.22444302957336248	0.554173	0.992839189230843	0.751467	12.0	14.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CMTM1	0.529519191446066	0.5964453348671217	0.22442935392736468	0.280412	0.689084937249632	0.110388	7.0	15.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CDC42EP1	0.52951248450001	0.5964499862234017	0.224425967111556	0.661127	0.914709755789872	0.710129	23.0	43.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RPS28	-0.5294946587061644	0.5964623487287799	0.22441696566574787	NA	NA	0.596463	NA	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ITGA5	0.529440078533775	0.5965002017755973	0.2243894050866592	0.991346	0.689872990750821	0.596918	18.0	70.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LGI4	0.5292351306300375	0.5966423492847132	0.22428592394090247	0.582559	0.884158584403538	0.824851	23.0	66.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF471	0.5291606235387469	0.5966940296411576	0.22424830756711717	0.555563	0.842902009798947	0.897434	11.0	58.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FAM124A	0.5290742582926388	0.5967539377197948	0.2242047065912775	0.436987	0.710054186509956	0.609439	23.0	55.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CDH24	-0.5290487220712822	0.5967716516882531	0.22419181524010265	0.931864	0.3417848313998	0.904638	17.0	50.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GLB1L3	0.5290375289706465	0.5967794161948049	0.2241861647364234	0.420648	0.497229410317547	0.570148	20.0	49.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LAD1	-0.5290065385053889	0.596800914112436	0.22417052033149562	0.497448	0.607291772218549	0.279772	28.0	82.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C19orf71	-0.5289887361850992	0.5968132636448278	0.22416153361891797	0.871395	0.788907566757774	0.306744	16.0	45.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MVB12B	0.5289835846548944	0.5968168373012019	0.22415893311606153	0.835958	0.795152301247406	0.653046	3.0	16.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
WDR60	0.5288802562988079	0.5968885190380913	0.2241067745450099	NA	0.596888519038091	NA	NA	100.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IL9R	0.5288174551565917	0.596932087840476	0.22407507515842162	NA	0.596932087840475	NA	NA	55.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SEPTIN9	0.5287081550539243	0.5970079191248008	0.22401990805087849	0.562873	NA	0.865698	35.0	NA	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LRRC2	0.5286240333524643	0.5970662848782786	0.22397745185409815	0.654761	0.716614871435737	0.0843924	7.0	30.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SF3B3	0.5284344510943845	0.5971978313355218	0.2238817780413291	0.167404	0.368103470499998	0.172144	6.0	39.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
APEX1	-0.5282988953735946	0.5972918981907633	0.22381337608652613	0.929125	0.835708527930625	0.425683	11.0	26.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RP1-34B20.21	0.5282915347229954	0.5972970061964716	0.22380966204115957	NA	0.597297006196473	NA	NA	23.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR6C6	-0.5280054352842577	0.597495563486269	0.22366531508373347	0.679108	0.319389750272053	0.739512	10.0	26.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DNAAF5	-0.5279361373309017	0.5975436618156484	0.22363035583117127	0.0335225	0.317257049644904	0.832698	23.0	74.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CLSPN	-0.5279255031099953	0.5975510429723454	0.22362499124272361	0.77995	0.644946406638488	0.463567	28.0	91.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NRXN1	0.5278867327116563	0.5975779536524759	0.22360543325372	0.948149	0.881397350592413	0.483866	25.0	113.0	77.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GPR26	0.5278645243541528	0.5975933688055255	0.22359423031438957	0.202842	0.750607048539752	0.967001	4.0	19.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CDK3	0.5278382434931053	0.5976116109776445	0.22358097321652964	0.0226802	0.237979416276176	0.0441191	6.0	19.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GCC2	0.5277738731854711	0.5976562930115524	0.22354850323936268	0.724512	0.629046223755332	0.296133	28.0	127.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RPS23	-0.527772201919454	0.5976574531251058	0.22354766022903805	NA	0.161168629039895	0.512616	NA	5.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CNR1	0.5277416675340293	0.597678648826481	0.2235322584083563	0.208656	0.930159333536052	0.798298	3.0	27.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MCOLN2	0.5276605701965351	0.5977349448860276	0.22349135362333353	0.10724	0.441144896118309	0.941429	11.0	37.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SPRR2B	0.527577179159928	0.5977928356953037	0.2234492941087835	NA	NA	0.597793	NA	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HIST1H4I	0.5274014613603747	0.5979148289131179	0.2233606754889012	NA	0.597914828913118	NA	NA	8.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GREM1	-0.5272939722741469	0.5979894594793826	0.22330647107895507	NA	0.597989459479383	NA	NA	9.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TBC1D3K	-0.5271446436788926	0.5980931465847921	0.22323117404243215	NA	NA	0.598093	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NCAN	-0.5271052902973258	0.5981204731739136	0.22321133178905742	0.543675	0.184898489206228	0.307676	35.0	128.0	77.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CA8	0.5270358130516756	0.5981687188525693	0.22317630207857123	0.668123	0.419846250977816	0.592726	5.0	18.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC15A1	0.5269587472118593	0.5982222361918228	0.22313744808182134	0.579537	0.807967417337274	0.221053	15.0	68.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TRIM39	0.5269364217340687	0.5982377402265816	0.22312619268360318	0.409312	0.196875997695519	0.168179	4.0	23.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
EFNA1	0.5269149181882009	0.5982526736392317	0.2231153518132792	0.931467	0.150211985668291	0.540445	4.0	17.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IFNGR2	0.5268593501947189	0.5982912643270788	0.22308733826148416	0.201367	0.691802754198021	0.44634	8.0	38.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CDT1	-0.5268427794744868	0.5983027725281933	0.22307898463763698	0.422071	0.366799073336551	0.311457	23.0	81.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ELMO1	-0.5268298672076484	0.5983117400392985	0.2230724753724583	0.283077	0.870830140635974	0.99867	9.0	46.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ABCC6	-0.5268297841735433	0.5983117977063075	0.2230724335139072	0.701584	0.843898280116792	0.271869	57.0	126.0	115.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NRG1	-0.5268096304551917	0.598325794495365	0.2230622738326604	0.198473	0.856357536874412	0.847398	20.0	77.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SPC25	-0.5267806822824388	0.598345899306847	0.22304768101036443	0.334086	0.262711472161566	0.286196	7.0	11.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
EXO1	0.5267209107934843	0.5983874122067656	0.22301755095014764	0.480575	0.471770929640083	0.354171	21.0	66.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C20orf144	0.5267184028942581	0.5983891540385167	0.2230162867744623	0.208349	0.46458557979268	0.699867	6.0	8.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
VN1R1	-0.5266612416319516	0.5984288553411617	0.2229874736106658	0.566458	0.626589845201167	0.409112	5.0	21.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SPATA24	0.5265407107798707	0.5985125738517372	0.2229267212858676	0.0470818	0.336650937373623	0.910215	6.0	33.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HSPB8	-0.5264839056411251	0.5985520314973801	0.22289809085489296	0.18113	0.620488377484361	0.944376	5.0	33.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FBXO42	0.5264787002290887	0.5985556473085728	0.22289546732005747	0.805574	0.729687263344625	0.311878	6.0	44.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MAP7D2	-0.5264179786768646	0.5985978267704242	0.2228648642137124	NA	NA	0.598597	NA	NA	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC5A10	0.526399945461181	0.598610353576357	0.22285577586503258	0.850024	0.714413190989194	0.4624	33.0	59.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ATP5I	-0.526392810045115	0.5986153102388844	0.22285217979914562	NA	0.598615310238884	NA	NA	7.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MMP19	-0.526385290105421	0.598620534033365	0.22284838996086367	0.905455	0.716988795142903	0.247911	17.0	63.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ACBD3-AS1	0.52637422158854	0.5986282229168696	0.2228428117722731	0.910843	NA	0.391787	4.0	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C2CD4D	-0.5263691702430643	0.5986317319119859	0.22284026606411686	0.301025	0.803070946266638	0.709956	10.0	5.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RSPO3	-0.5263352304367879	0.5986553089643111	0.2228231617551649	0.59791	0.207842213741969	0.857523	3.0	21.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RRM2B	-0.5263211709399893	0.5986650758344073	0.2228160764372463	NA	0.534601686925005	0.901843	NA	28.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KANSL1	0.5262946710055929	0.598683485040873	0.22280272190199044	0.75721	0.539662066592111	0.991302	15.0	54.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GABARAPL2	0.5262852128001233	0.5986900556120396	0.222797955531758	NA	0.59869005561204	NA	NA	7.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ASDURF	0.5262511340719553	0.5987137302165595	0.2227807821267174	0.155192	NA	0.498281	6.0	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FAF2	0.5261999203759966	0.5987493093380203	0.2227549745391501	NA	0.648101040848785	0.773532	NA	24.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FMNL2	-0.5261916564118004	0.5987550505598086	0.2227508102437612	0.0876477	0.449712054268997	0.120557	13.0	56.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NKX2-4	-0.5261299972545544	0.5987978877987918	0.2227197402577549	0.9452	NA	0.49947	6.0	NA	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RPS16	0.5261034509248672	0.5988163310910337	0.2227063639635809	NA	0.793891500620027	0.31476	NA	10.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NCR1	-0.5260979313033541	0.5988201659281853	0.22270358273802857	0.902062	0.98566056518581	0.42016	5.0	16.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FBH1	0.5260811006582927	0.59883185933185	0.2226951021767649	0.67302	NA	0.747465	20.0	NA	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CTD-2135J3.4	0.52605492097691	0.5988500483581464	0.22268191103861443	NA	0.598850048358145	NA	NA	50.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
UQCC2	0.5259811625924928	0.5989012952942465	0.2226447476295408	0.359286	0.944310612537217	0.948845	4.0	10.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FSTL3	0.5257667579179119	0.5990502738190875	0.2225367289862797	0.552222	0.896769364508486	0.655623	3.0	13.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DIP2C-AS1	0.5257401696026177	0.599068749810719	0.22252333462218793	0.599068	NA	NA	10.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PATL2	-0.5257331656769122	0.5990736168214341	0.22251980630041945	0.739599	0.883971837062787	0.665542	16.0	45.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
BTD	0.5257179618981386	0.5990841819515171	0.22251214724632745	0.570139	0.97259178598049	0.757805	33.0	62.0	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
