GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
LNPEP	2.8703191024980375	0.5797563947428883	NA	NA	NA	0.91138	0.261227342537241	NA	NA	NA	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FANCM	1.0900381144870317	0.5798307332590731	NA	NA	NA	NA	0.579830733259073	NA	NA	NA	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UGT2A2	4.722320723869016	0.5798883072871324	0.819595	NA	NA	0.13098	0.878530406979827	9.0	NA	NA	13.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CARD6	2.869094598444924	0.5799656078274111	NA	NA	NA	0.302023	0.788758417167716	NA	NA	NA	7.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PADI3	2.868904668073891	0.5799980619269124	NA	NA	NA	0.59786	0.398497653984682	NA	NA	NA	10.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARHGAP22	4.720196327699481	0.5801675763461369	0.285162	NA	NA	0.590396	0.560773306190526	6.0	NA	NA	13.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CPB1	1.0888097835353217	0.5801869546555248	NA	NA	NA	NA	0.580186954655525	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMC6	1.0880372615820069	0.580411101522081	NA	NA	NA	NA	0.580411101522081	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UBAP2	1.0873459253840445	0.5806117658037939	NA	NA	NA	NA	0.580611765803794	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ISM2	2.8649283683941635	0.5806777210073052	NA	NA	NA	0.297033	0.80368156719684	NA	NA	NA	6.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GRIK2	1.0868698146632372	0.58075	NA	NA	NA	0.58075	NA	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GRK2	1.0868166650525526	0.5807654335232728	NA	NA	NA	NA	0.580765433523273	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FBXO36	1.0858359405287505	0.5810502888103231	NA	NA	NA	NA	0.581050288810323	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACSM6	1.085119661002612	0.581258423291481	NA	NA	NA	NA	0.581258423291481	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CBFA2T3	1.0838209129332264	0.581636	NA	NA	NA	0.581636	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EPSTI1	1.0831961550649605	0.581817719214883	NA	NA	NA	NA	0.581817719214883	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
S1PR5	1.0827876024984553	0.5819365829161989	NA	NA	NA	NA	0.581936582916199	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ETV3L	1.0824460668146327	0.5820359674561928	NA	NA	NA	NA	0.582035967456193	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UGT2A1	4.7052374271778294	0.5821353202794051	0.954699	NA	NA	0.111074	0.896998661577635	10.0	NA	NA	15.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PITPNM2	1.082071442775334	0.582145	NA	NA	NA	0.582145	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MON1B	1.0819065743334702	0.582192990647553	NA	NA	NA	NA	0.582192990647553	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LOC100144595	1.0816317381314153	0.582273	NA	NA	NA	0.582273	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZBTB40	1.0814202505121897	0.5823345750207858	NA	NA	NA	NA	0.582334575020786	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OVCH1	1.080944151028156	0.582473216117221	NA	NA	NA	NA	0.582473216117221	NA	NA	NA	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PSG11	2.8543502739258004	0.5824877924618286	NA	NA	NA	0.402845	0.595727619548859	NA	NA	NA	12.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC29A3	1.080831586332292	0.582506	NA	NA	NA	0.582506	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR1S2	1.08057962117283	0.5825793902314369	NA	NA	NA	NA	0.582579390231437	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRMT3	2.8537263778040978	0.5825946402525379	0.908313	NA	NA	0.264293	NA	4.0	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LARS	1.0803376227131494	0.582649886153866	NA	NA	NA	NA	0.582649886153866	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CD247	1.0800901005373262	0.5827219999999997	NA	NA	NA	0.582722	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CHI3L1	2.852297774548927	0.5828393388891002	NA	NA	NA	0.649618	0.369805493018049	NA	NA	NA	5.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FSIP2	1.0793051555804496	0.5829507472331411	NA	NA	NA	NA	0.582950747233141	NA	NA	NA	NA	43.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GTSF1L	1.0792315079562842	0.582972214097154	NA	NA	NA	NA	0.582972214097154	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HPS3	1.0789813338007403	0.583045140948846	NA	NA	NA	NA	0.583045140948846	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ITGBL1	1.0778630403848493	0.583371239880067	NA	NA	NA	NA	0.583371239880067	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCDC2	1.0777639585986059	0.5834001413282079	NA	NA	NA	NA	0.583400141328208	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LCN6	1.0770994868015	0.583594	NA	NA	NA	0.583594	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CHPT1	1.0767876504703935	0.583685	NA	NA	NA	0.583685	NA	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HAAO	1.0765223959363117	0.583762417680097	NA	NA	NA	NA	0.583762417680097	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MKNK1	2.8467916931686554	0.5837829374754138	NA	NA	NA	0.885685	0.271986750704629	NA	NA	NA	6.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ITSN2	1.0763472929977238	0.5838135291748939	NA	NA	NA	NA	0.583813529174894	NA	NA	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C12orf43	1.0762884455298904	0.5838307074015558	NA	NA	NA	NA	0.583830707401556	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZC3H11A	2.8458896040626565	0.5839376057716921	0.272817	NA	NA	0.883388	NA	5.0	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRSS55	1.0755134154099946	0.5840569944351189	NA	NA	NA	NA	0.584056994435119	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SAMD9	6.564772967548297	0.5842322910771052	0.425005	NA	0.891747	0.301798	0.328190200248231	9.0	NA	9.0	24.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BOK	1.0748834200927762	0.584241	NA	NA	NA	0.584241	NA	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AC009950.1	1.0742458454150865	0.5844272783236419	NA	NA	NA	NA	0.584427278323642	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF232	2.8427580726373356	0.5844746854649174	NA	NA	NA	0.887177	0.272077515785618	NA	NA	NA	6.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARHGAP20	1.0739935744149822	0.5845009999999999	NA	NA	NA	0.584501	NA	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MAML3	1.0733093470463986	0.5847009999999999	NA	NA	NA	0.584701	NA	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF420	1.072225070896691	0.58501807461585	NA	NA	NA	NA	0.58501807461585	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRG4	1.0719160770710114	0.585108465084678	NA	NA	NA	NA	0.585108465084678	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
THOC5	1.0718647256065585	0.5851234883658168	NA	NA	NA	NA	0.585123488365817	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DOCK11	2.8374734226905547	0.5853816053482159	0.295993	NA	NA	0.817653	NA	4.0	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RMI1	2.837055614195464	0.585453337348139	NA	NA	NA	0.734653	0.32950267490278	NA	NA	NA	13.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MARCO	1.0697571472662204	0.5857404101567298	NA	NA	NA	NA	0.58574041015673	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF43	1.0690976283716722	0.585933595441215	NA	NA	NA	NA	0.585933595441215	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FMO3	1.068860855329894	0.586002966187251	NA	NA	NA	NA	0.586002966187251	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DUS1L	1.0680202870371487	0.586249305706338	NA	NA	NA	NA	0.586249305706338	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP9A	1.0676870289724165	0.5863469999999997	NA	NA	NA	0.586347	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KDM3A	1.0676867452228478	0.58634708318786	NA	NA	NA	NA	0.58634708318786	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BPIFB6	1.0676306321268603	0.5863635342937199	NA	NA	NA	NA	0.58636353429372	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FMO5	1.0676173689036212	0.5863674228418408	NA	NA	NA	NA	0.586367422841841	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RASSF2	1.0669026644170043	0.5865770000000001	NA	NA	NA	0.586577	NA	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WDR64	2.8290374054888394	0.5868308091476735	NA	0.704132	NA	NA	0.345166191879961	NA	5.0	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EAF2	2.8261066534018857	0.5873346963027717	NA	NA	NA	0.471143	0.516613789954885	NA	NA	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC184	2.825911692297847	0.5873682238248001	NA	NA	NA	0.894968	0.271990393693668	NA	NA	NA	4.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM126A	2.824499593774228	0.5876110913561501	0.707622	NA	NA	0.344244	NA	4.0	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HLA-DRB1	4.663324833125388	0.5876602786565037	0.21644	NA	0.657698	0.682351	NA	5.0	NA	4.0	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NBPF6	1.0622845663080638	0.587933	NA	NA	NA	0.587933	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KPRP	1.0622240638929483	0.587950785952235	NA	NA	NA	NA	0.587950785952235	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARSA	1.0621287768162613	0.5879787986753571	NA	NA	NA	NA	0.587978798675357	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NBEAL1	1.0620653205980006	0.5879974544268021	NA	NA	NA	NA	0.587997454426802	NA	NA	NA	NA	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STK35	1.0619274146426607	0.5880380000000002	NA	NA	NA	0.588038	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
REG1B	1.0608879160639297	0.5883437117724762	NA	NA	NA	NA	0.588343711772476	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAD50	6.526802580110301	0.588436245713495	0.443108	NA	0.945698	0.593492	0.153831720269782	12.0	NA	9.0	35.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABCC6	6.526723918059011	0.5884449617488023	0.733984	NA	0.33931	0.313557	0.489936906887548	14.0	NA	6.0	26.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABHD18	2.8192812350412897	0.5885090334168027	0.756255	NA	NA	0.322948	NA	5.0	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NEK1	1.0591516997872041	0.588854679492349	NA	NA	NA	NA	0.588854679492349	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATRNL1	4.652933663105656	0.5890326367655592	0.876622	NA	NA	0.111939	0.995026172360045	7.0	NA	NA	19.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRDM9	2.8151966459111906	0.5892123589334479	NA	NA	NA	0.534903	0.457522842743095	NA	NA	NA	13.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MORN1	1.0577900882680495	0.5892557116467121	NA	NA	NA	NA	0.589255711646712	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SH3TC1	1.0573689835130868	0.5893797939001921	NA	NA	NA	NA	0.589379793900192	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RLN1	1.0564288481437736	0.5896569074212471	NA	NA	NA	NA	0.589656907421247	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC28A2	1.056310820083521	0.5896917064785518	NA	NA	NA	NA	0.589691706478552	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAPN2	1.0560711650745938	0.5897623719978942	NA	NA	NA	NA	0.589762371997894	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IL12RB2	1.0558442550774187	0.5898292872828411	NA	NA	NA	NA	0.589829287282841	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DPY19L1	1.0556345602833004	0.589891132590425	NA	NA	NA	NA	0.589891132590425	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UBE3B	1.055418032355215	0.589955	NA	NA	NA	0.589955	NA	NA	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC45A3	2.8098281109321794	0.5901373997162942	NA	NA	NA	0.875952	0.280138803629027	NA	NA	NA	8.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IGSF8	4.644072084225732	0.5902037735832313	0.925268	NA	NA	0.198358	0.534361668029353	4.0	NA	NA	12.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C10orf71	1.0541968168302989	0.590315341104843	NA	NA	NA	NA	0.590315341104843	NA	NA	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MSH6	1.0540944307809543	0.590345561906205	NA	NA	NA	NA	0.590345561906205	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDHR2	1.0539977933443512	0.5903740873362621	NA	NA	NA	NA	0.590374087336262	NA	NA	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CASP7	1.053808490673667	0.5904299696766069	NA	NA	NA	NA	0.590429969676607	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AL356053.1	1.0537251525733176	0.59045457284523	NA	NA	NA	NA	0.59045457284523	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ECEL1	4.642113085416876	0.5904627702210787	0.894774	NA	NA	0.128864	0.851398709068727	5.0	NA	NA	18.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
