GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
CELSR1	-0.8057293156059782	0.42039894230054675	NA	NA	NA	NA	NA	NA	-0.736046241882104	0.913515528882716	0.420398942300547	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM107A	0.8056725598207616	0.42043167548047267	NA	NA	NA	NA	NA	NA	0.663662199522552	0.823736878503343	0.420431675480472	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SSNA1	-0.8056618561441277	0.4204378488580992	-0.385481	0.478465	0.420437	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM217B	-0.8055966959019392	0.4204754313718595	-0.253734	0.215789	0.239658	NA	NA	NA	0.0373527026655375	1.02175781529548	0.970837993785203	6.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENAH	0.805444381295342	0.4205632896587347	0.674579	0.837524	0.420564	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RASGRP3	0.8051034853927064	0.4207599646845761	0.412878	0.512826	0.42076	NA	NA	NA	NA	NA	NA	13.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDE5A	-0.8050704102706185	0.4207790497774363	NA	NA	NA	NA	NA	NA	-0.566616930650444	0.703810403937191	0.420779049777436	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C8orf44	0.8050626604316644	0.4207835216831288	NA	NA	NA	NA	NA	NA	0.221483448908661	0.275113304584148	0.420783521683128	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPSB4	0.8049619806833683	0.42084161966334355	0.673919	0.837206	0.420842	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EFHB	-0.8046839381744946	0.4210020905701005	NA	NA	NA	NA	NA	NA	-0.609157055126053	0.757014060089215	0.4210020905701	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MICALL1	-0.8046774901674011	0.42100581243264423	-10.5858	67.68	0.875711	NA	NA	NA	-1.46321544629278	1.49067935685689	0.326308654934678	11.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASB12	-0.8046533177827128	0.4210197651780777	-0.35255	0.438139	0.42102	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POLK	-0.8045914953364551	0.421055451466789	NA	NA	NA	NA	NA	NA	-0.319088902993771	0.396584981128017	0.421055451466788	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYHAS	-0.804545166223826	0.4210821955722873	NA	NA	NA	-0.228309	0.283774	0.421083	NA	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL1RL1	-0.8042929624552794	0.4212278010849868	NA	NA	NA	NA	NA	NA	-0.788348440008207	0.980175728010353	0.421227801084987	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM200A	0.804278756777345	0.42123600336785916	0.67361	0.837533	0.421236	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PAM	-0.8042164840437511	0.42127196041879966	-0.492774	0.612738	0.421272	NA	NA	NA	NA	NA	NA	11.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLEC	0.804131705332415	0.42132091559586415	NA	NA	NA	NA	NA	NA	0.608557942347797	0.756788892058707	0.421320915595865	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRR30	-0.8040876627614328	0.4213463491452345	NA	NA	NA	NA	NA	NA	-0.606187943871314	0.753882905987535	0.421346349145234	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIR302CHG	-0.8039387226373296	0.42143236523882655	-0.428226	0.53266	0.421432	NA	NA	NA	NA	NA	NA	19.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GLB1L3	0.8036219823472236	0.4216153237445268	NA	NA	NA	NA	NA	NA	0.4201680248444	0.522842871491856	0.421615323744527	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PFN2	-0.8034084650632526	0.4217386838881505	NA	NA	NA	NA	NA	NA	-1.23251977723794	1.5341135061863	0.421738683888153	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CENPBD1	0.8033885820705136	0.42175017241398327	NA	NA	NA	NA	NA	NA	0.724647795229057	0.901989163651637	0.421750172413984	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HOXB4	0.8033699413269144	0.4217609433266528	0.67284	0.837522	0.421761	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CRNN	-0.803295786610721	0.42180379267649637	0.0147093	0.448831	0.973856	NA	NA	NA	-1.05523242373721	0.902830743679031	0.242482501655828	12.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC29A3	-0.8032321482212591	0.42184056733729547	-0.598967	0.745696	0.421841	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NECAB2	0.8031810160614654	0.42187011639602756	NA	NA	NA	NA	NA	NA	0.424224293796143	0.528180180199476	0.421870116396028	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF530	-0.8031677716785822	0.4218777704667207	NA	NA	NA	NA	NA	NA	-0.309605962886084	0.385481058632398	0.42187777046672	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIAA1614	-0.8025573803897595	0.4222306104653294	-0.204799	0.255183	0.422232	NA	NA	NA	NA	NA	NA	27.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACSM2B	0.8025253650514698	0.4222491218777483	NA	NA	NA	NA	NA	NA	0.392414956302548	0.488975144452139	0.422249121877749	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTF1	0.8023868859834419	0.42232919657472257	NA	NA	NA	NA	NA	NA	0.506717765211484	0.631513019545961	0.422329196574722	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADH1B	-0.8023591383083722	0.4223452425727987	-0.598316	0.745696	0.422345	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MCM3AP	0.8022746459051053	0.42239410526075394	NA	NA	NA	NA	NA	NA	0.513075200943487	0.639525633225825	0.422394105260754	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP4-583P15.15	-0.8020258782761248	0.4225379889657005	NA	NA	NA	NA	NA	NA	-0.784072335896157	0.977614759241239	0.422537988965701	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACAT2	-0.8019198635335896	0.42259931512960935	-0.597974	0.745678	0.422599	NA	NA	NA	NA	NA	NA	10.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTLL6	0.801594556967359	0.4227875271983146	-0.041556	0.136332	0.760508	0.456875	0.306442	0.135987	0.0651092725319834	0.321820984899868	0.839670328462496	18.0	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUDT22	0.8014909489445288	0.4228474818230711	0.30276	0.377746	0.422847	NA	NA	NA	NA	NA	NA	11.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAJIN	0.8013562630304267	0.4229254276652544	NA	NA	NA	NA	NA	NA	0.575330695584416	0.717946214594658	0.422925427665255	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NTRK3	0.8012116418930382	0.42300913261715134	0.670651	0.837046	0.423009	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MICAL1	-0.8010182146609081	0.42312110110386114	NA	NA	NA	NA	NA	NA	-0.345810974784402	0.431714246261919	0.423121101103861	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NF1	0.8007919775514984	0.42325208413297744	0.321337	0.401274	0.423252	NA	NA	NA	NA	NA	NA	24.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OSBPL5	-0.8006221762768971	0.423350408464117	-0.836426	1.04472	0.423348	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GK2	-0.8005137832167399	0.42341318103246806	NA	NA	NA	NA	NA	NA	-0.749796520422064	0.93664411049754	0.423413181032468	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRI1	-0.8004534450529655	0.42344812641840535	NA	NA	NA	NA	NA	NA	-0.478971807855383	0.598375596751526	0.423448126418405	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PAQR4	0.8000139549487737	0.42370271195036735	0.34397	0.429955	0.423703	NA	NA	NA	NA	NA	NA	12.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCT6B	-0.7997959442166293	0.4238290332898855	NA	NA	NA	NA	NA	NA	-0.16864983004947	0.210866073114007	0.423829033289886	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLEKHG4B	0.7994410901008872	0.4240346925089167	-0.0294294	0.283605	0.917353	NA	NA	NA	0.548907927457675	0.44469412357213	0.217072733012038	34.0	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DOCK8	-0.7993582840222575	0.42408269198949256	NA	NA	NA	NA	NA	NA	-0.490370756905655	0.613455526398224	0.424082691989493	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VSIG10L	0.7985157206951995	0.4245712739780805	NA	NA	NA	NA	NA	NA	0.306574560534842	0.383930525836027	0.424571273978081	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
METTL2B	0.7984261150427291	0.4246232534644311	NA	NA	NA	NA	NA	NA	0.586618170201129	0.73471816508624	0.424623253464432	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF85	0.7983325022498906	0.4246775614313584	0.0511268	0.49388	0.91755	NA	NA	NA	0.735715239247373	0.717426629258928	0.305131117743696	14.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPYC	-0.7980559538058848	0.42483802030060425	-0.303369	0.380135	0.424837	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPS8L2	-0.7979753294900145	0.4248848067891451	NA	NA	NA	NA	NA	NA	-0.496223393757738	0.621853051616112	0.424884806789145	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SOHLH1	0.7977368477817909	0.425023215930287	NA	NA	NA	NA	NA	NA	0.468366069816454	0.587118510469719	0.425023215930287	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CFAP100	-0.797733837263502	0.4250249633321971	NA	NA	NA	NA	NA	NA	-0.493747797397929	0.618938014578461	0.425024963332197	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPP4R3B	-0.7975316558674618	0.425142325539565	-0.833285	1.04483	0.425144	NA	NA	NA	NA	NA	NA	13.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COBLL1	-0.7974832154817694	0.42517044701326945	NA	NA	NA	NA	NA	NA	-1.23322571518343	1.54639707926445	0.425170447013269	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GUCY2F	-0.7974006022729613	0.42521840960791557	-0.198501	0.410176	0.628428	NA	NA	NA	-1.01570150569437	1.57777966253437	0.519735157481757	13.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FYCO1	0.7973542547600347	0.42524531887954864	NA	NA	NA	NA	NA	NA	0.482604027457381	0.605256728206237	0.425245318879549	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EGR4	0.7973224976259616	0.4252637575810764	0.231737	0.290644	0.425265	NA	NA	NA	NA	NA	NA	8.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HOXA9	-0.797161783468146	0.42535707795941957	NA	NA	NA	NA	NA	NA	-0.573792399658006	0.719794164192938	0.42535707795942	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDX59	-0.7968736205850001	0.4255244327283778	NA	NA	NA	NA	NA	NA	-1.24046290501295	1.55666202641054	0.425524432728376	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAGE1	-0.7966974219249902	0.4256267815881918	-0.192988	0.242235	0.425626	NA	NA	NA	NA	NA	NA	19.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CIDEC	0.7965391177865889	0.4257187482759929	NA	NA	NA	NA	NA	NA	0.574456026599846	0.721189975196869	0.425718748275993	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCA7	-0.7965207655234142	0.4257294107617182	NA	NA	NA	-0.178601	0.416587	0.668124	-0.190502417161279	0.27303324029538	0.48534850418371	NA	6.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EMC1	0.7962721467505897	0.42587387119892983	NA	NA	NA	NA	NA	NA	0.435507031728919	0.546932394290227	0.42587387119893	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZW10	-0.7961218028582581	0.4259612426970729	NA	NA	NA	NA	NA	NA	-0.73447130443048	0.922561474630592	0.425961242697073	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKRD23	0.7959859381282152	0.4260402087083931	NA	NA	NA	NA	NA	NA	0.622547369561581	0.78210850184806	0.426040208708393	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPE	-0.7959596388255956	0.42605549512651664	-0.487659	0.612668	0.426056	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC56	-0.7958187998481036	0.4261373629515156	NA	NA	NA	NA	NA	NA	-1.2220861111811	1.53563362842692	0.426137362951518	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NMUR1	-0.7954036006528168	0.4263787661232402	NA	NA	NA	NA	NA	NA	-1.22310782874096	1.53771975351521	0.42637876612324	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BORA	0.7954009214000386	0.4263803241407881	NA	NA	NA	NA	NA	NA	0.455557002445291	0.572738841744657	0.426380324140788	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TECTB	-0.7953464698058388	0.42641198911376843	NA	NA	NA	NA	NA	NA	-1.23615133670673	1.55422999112387	0.426411989113768	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MINA	-0.7953419938779918	0.42641459203950094	NA	NA	NA	NA	NA	NA	-0.569022591186343	0.715443916662639	0.426414592039501	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADD2	0.7946658611772403	0.42680789585381407	0.665601	0.837586	0.426808	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
REV3L	0.7946474935567702	0.42681858317803834	0.665677	0.837701	0.426818	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UACA	-0.7944221450540648	0.42694971642542046	NA	NA	NA	NA	NA	NA	-0.561867736434747	0.707265954169126	0.426949716425421	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRR1	0.7943950461845969	0.42696548719419425	NA	NA	NA	NA	NA	NA	0.40114348699867	0.50496725643661	0.426965487194195	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UTP14C	-0.794136697629403	0.4271158557277084	NA	NA	NA	NA	NA	NA	-0.506649447957935	0.637987703465092	0.427115855727708	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC22A15	0.7941219519691723	0.4271244391849387	0.642334	0.418733	0.125031	NA	NA	NA	-0.3892282649617	0.947174482897012	0.681119331209905	15.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LY6G6F	0.7940258084730595	0.42718040683297764	0.369993	0.465971	0.42718	NA	NA	NA	NA	NA	NA	9.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASB13	0.7938402817148834	0.427288418897276	0.19883	0.250466	0.427288	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CTD-2583A14.10	0.7932957728732174	0.42760551906681166	NA	NA	NA	NA	NA	NA	0.49833095585045	0.628178004838672	0.427605519066811	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRIM7	-0.7932687001618515	0.4276212887065167	-0.308075	0.438907	0.482732	NA	NA	NA	-0.403595920613531	0.961086186985823	0.674531271781538	12.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
