GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
CNMD	0.7538579128049686	0.4509345448363018	NA	NA	NA	0.863009	1.14479	0.450934	NA	NA	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAJB12	-0.7538362368595677	0.45094756200402164	-0.535174	1.06086	0.613928	NA	NA	NA	-0.920767297414632	1.63950324520345	0.574379321610859	7.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCBLD2	0.7538038285895068	0.4509670247069839	0.21621	0.239353	0.366361	NA	NA	NA	0.134960954477971	0.829358029367283	0.870731478709609	13.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRDM15	-0.7535225144386157	0.4511359871699202	NA	NA	NA	NA	NA	NA	-0.678518331971854	0.900461922464731	0.45113598716992	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SCN4A	-0.7534683586141907	0.45116851826779325	NA	NA	NA	NA	NA	NA	-0.711140410760522	0.943822527688462	0.451168518267793	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TPMT	-0.7534648054260374	0.4511706526942544	NA	NA	NA	NA	NA	NA	-0.532786487856643	0.707115294596123	0.451170652694254	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALDH2	0.7533797597392116	0.4512217419738954	-0.323388	0.756454	0.669012	NA	NA	NA	2.24696272089754	1.5050538678199	0.13545157154902	9.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC19A3	-0.7533154443464454	0.4512603801704391	NA	NA	NA	NA	NA	NA	-1.15696685941047	1.53583318660647	0.451260380170439	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKRD30A	0.7532638271506817	0.4512913911362525	NA	NA	NA	0.333211	0.766704	0.663852	0.261906255305219	0.415279904726826	0.528253676367379	NA	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RFNG	-0.7531565895030636	0.4513558220287742	NA	NA	NA	NA	NA	NA	-0.692012332410968	0.918816009918417	0.451355822028775	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEP170B	0.7530923036418107	0.4513944489761379	NA	NA	NA	NA	NA	NA	0.692368184693462	0.919366963844009	0.451394448976138	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CIRBP	-0.7527941187794063	0.4515736414576669	NA	NA	NA	NA	NA	NA	-1.17520505929249	1.56112412408055	0.451573641457667	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDH1	-0.7527785217964205	0.45158301548225543	NA	NA	NA	NA	NA	NA	-1.18444970188464	1.5734371632417	0.451583015482256	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MEF2D	0.7527386579800306	0.4516069747438629	0.922007	1.22487	0.451608	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF728	-0.7523583298395985	0.451835598675669	NA	NA	NA	NA	NA	NA	-0.44657461896758	0.593566391512923	0.451835598675669	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
REEP3	0.7523161992298572	0.45186092837303427	0.501907	0.667149	0.45186	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSD4	-0.7522259648050246	0.451915181669834	-1.07119	0.731356	0.143013	NA	NA	NA	0.447335197667573	1.11595337268998	0.688527074944534	15.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STOX1	-0.7519837075010152	0.45206085668323726	NA	NA	NA	NA	NA	NA	-0.526536990067751	0.700197337808732	0.452060856683237	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAP2K2	-0.7518427103335021	0.45214565381441196	NA	NA	NA	NA	NA	NA	-1.18378235797798	1.57450799443527	0.452145653814411	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCTD20	0.7514963509574817	0.4523539960307482	NA	NA	NA	NA	NA	NA	0.624396271271236	0.830870662879058	0.452353996030748	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMZ2	0.7511785881041547	0.4525451845607491	NA	NA	NA	0.370569	0.53193	0.486022	0.190231654594655	0.52021770139771	0.714606101655188	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP5-1028K7.3	-0.7511726806231449	0.4525487393498826	NA	NA	NA	NA	NA	NA	-0.700393467638815	0.932400080175699	0.452548739349883	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNGTT	0.7511288256460048	0.4525751292967326	0.920591	1.22561	0.452575	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HIC1	0.7510968622675027	0.4525943639636737	NA	NA	NA	NA	NA	NA	0.560357479227954	0.746052216935481	0.452594363963674	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IPCEF1	-0.7509549492672261	0.45267976881336647	NA	NA	NA	NA	NA	NA	-1.1821595519653	1.57420835047274	0.452679768813368	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DUSP14	0.7509285183703788	0.45269567623173557	0.91994	1.22507	0.452696	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IAH1	0.7505592894304552	0.4529179294434733	NA	NA	NA	NA	NA	NA	0.670068548045109	0.892758983175833	0.452917929443473	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5B21	0.7505453526637541	0.45292631973014796	NA	NA	NA	NA	NA	NA	0.917387971125281	1.22229518558657	0.452926319730149	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC146	-0.7503899027861368	0.4530199104438529	NA	NA	NA	11.0504	66.7488	0.868509	-0.702947061681398	0.573009381488128	0.219911449001502	NA	2.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZFHX2	-0.7503859294559334	0.4530223027844602	NA	NA	NA	NA	NA	NA	-0.678534651677473	0.904247567874099	0.453022302784461	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPUSD3	0.7503754825639373	0.45302859288819686	NA	NA	NA	0.00715702	1.04157	0.994518	1.48135649741179	1.4050352530074	0.291736523195824	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF586	0.7503343567555799	0.45305335533489743	NA	NA	NA	1.08137	0.592096	0.0677977	-0.560265369159862	0.732172687837976	0.444146907050616	NA	2.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARG2	0.7497042072508148	0.4534328730511209	0.412865	0.512834	0.420782	NA	NA	NA	0.25877470182429	1.01410170618069	0.79858694989582	9.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDH10	-0.7495989355999693	0.4534962920870762	-0.783121	1.04472	0.453498	NA	NA	NA	NA	NA	NA	8.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SSMEM1	0.7495683709619957	0.45351470614774625	NA	NA	NA	NA	NA	NA	0.630041862131246	0.840539551212187	0.453514706147746	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAPK9	0.7495536446045455	0.45352357838247725	NA	NA	NA	NA	NA	NA	0.745775077136493	0.994958909885568	0.453523578382477	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HERPUD2	0.7495099039395398	0.4535499315354633	0.918352	1.22527	0.453549	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTC30B	-0.7494493001460361	0.45358644592075537	NA	NA	NA	NA	NA	NA	-0.670364585847702	0.894476231703834	0.453586445920755	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SHISA3	-0.7493834925226038	0.4536260975433023	NA	NA	NA	NA	NA	NA	-1.17745854993637	1.57123630515634	0.4536260975433	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COX7A2	0.7493538744725015	0.45364394419501786	NA	NA	NA	NA	NA	NA	0.705922694348765	0.942041828829791	0.453643944195017	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNK1	-0.7492594732916308	0.4537008292119543	NA	NA	NA	NA	NA	NA	-1.17132757259407	1.56331366415458	0.453700829211956	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPS23	-0.7490744890072661	0.45381231018555623	NA	NA	NA	NA	NA	NA	-1.17668868800261	1.57085671087538	0.453812310185554	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LY6G5C	0.749007368419563	0.4538527642981329	NA	NA	NA	NA	NA	NA	0.902798609286616	1.20532673956407	0.453852764298133	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FANCA	0.7486687972155046	0.4540568548608196	NA	NA	NA	NA	NA	NA	0.399705886629914	0.533888801184883	0.45405685486082	NA	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF708	-0.7486436547260473	0.4540720128055178	-0.141236	0.3276	0.666378	NA	NA	NA	-0.415170027445395	0.661500421945457	0.530253762886712	8.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RBP4	0.7486275371929814	0.4540817299199892	NA	NA	NA	NA	NA	NA	0.917519039902531	1.22560150985471	0.454081729919988	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NRG3	0.7485097497395072	0.454152746466451	NA	NA	NA	NA	NA	NA	0.23549962205609	0.314624655374292	0.454152746466451	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP13A5-AS1	0.748447894474782	0.45419004282104425	0.916931	1.22511	0.45419	NA	NA	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
F11R	-0.7482046684143709	0.45433671555938515	NA	NA	NA	NA	NA	NA	-1.17464146558857	1.56994672069866	0.454336715559386	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOP2A	-0.7481029989757844	0.4543980332455849	-0.0475992	0.548119	0.930798	NA	NA	NA	-1.45663232036346	1.49992555512234	0.331480354248614	13.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DHX9	-0.7479937078596854	0.4544639528305483	-9.62629	82.116	0.906679	NA	NA	NA	-1.45795708987954	1.55003720440292	0.346912496252906	4.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PBX2	0.7478609254771404	0.4545440485632649	0.916526	1.22553	0.454543	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TPP2	-0.74781016554828	0.4545746695889562	NA	NA	NA	NA	NA	NA	-1.17766625170521	1.57481979513045	0.454574669588954	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PEG3	-0.7477760027769332	0.45459527900154073	NA	NA	NA	NA	NA	NA	-1.1899068155959	1.59126103428978	0.454595279001541	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UCHL3	-0.7476886048672314	0.45464800603084277	NA	NA	NA	NA	NA	NA	-0.685514654519218	0.916845127846968	0.454648006030843	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SAMD12	0.747636054198232	0.4546797114302843	NA	NA	NA	NA	NA	NA	0.938958951398013	1.25590378650874	0.454679711430283	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGSF5	0.747619656435514	0.4546896049488087	NA	NA	NA	1.48363	0.704623	0.0352423	-0.932911739989482	0.889952136299506	0.294513392043631	NA	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC22A6	-0.7476056522182446	0.4546980544281637	NA	NA	NA	NA	NA	NA	-1.18703269185279	1.58777918322408	0.454698054428166	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INSC	-0.7474996118543126	0.45476203701666995	NA	NA	NA	NA	NA	NA	-0.403694186469889	0.5400593927647	0.45476203701667	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBC	0.747440173925474	0.4547979028664134	NA	NA	NA	NA	NA	NA	1.03118817782781	1.37962637519485	0.454797902866415	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C5orf63	0.7473223108436311	0.4548690281524307	NA	NA	NA	NA	NA	NA	0.647321529563001	0.866187881949166	0.454869028152431	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITCH	0.7472982051642071	0.4548835756619217	0.167162	1.11865	0.881212	NA	NA	NA	1.20781059076399	1.33105665017223	0.364191422824702	5.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SARM1	0.7471638272798038	0.4549646760231483	NA	NA	NA	NA	NA	NA	0.364221167890169	0.487471628834318	0.454964676023148	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CISH	0.7471169414373525	0.454992974699556	NA	NA	NA	NA	NA	NA	0.712287689594584	0.953381793517141	0.454992974699556	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC13A5	0.747103130582867	0.4550013106436993	NA	NA	NA	NA	NA	NA	0.851293375583826	1.13945898596312	0.455001310643701	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC82	-0.7470979405577303	0.45500444325701916	-0.367919	0.7563	0.626633	NA	NA	NA	-0.923510794254032	1.6199563826762	0.568620902497462	10.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SERPINB2	0.7470127105078308	0.4550558884428231	0.0636214	0.782095	0.935166	NA	NA	NA	1.21459934072952	1.24563035991658	0.329516561027381	3.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASGR1	0.7469284253226929	0.45510676652587	NA	NA	NA	NA	NA	NA	0.460593494454655	0.616650108416568	0.45510676652587	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HLA-DPB1	-0.7466881290410159	0.4552518370523676	NA	NA	NA	NA	NA	NA	-1.16149266509841	1.55552582118874	0.455251837052366	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHB9	0.7466608087943212	0.4552683323497071	NA	NA	NA	NA	NA	NA	0.464732742030175	0.622414805433015	0.455268332349707	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PACSIN3	-0.7463643568637464	0.4554473444154612	NA	NA	NA	NA	NA	NA	-1.17018741185743	1.56785007362169	0.455447344415461	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C6orf229	-0.746334354216879	0.45546546367750573	NA	NA	NA	NA	NA	NA	-1.15452267229882	1.54692419794912	0.455465463677503	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNFT2	-0.746315366805053	0.45547693080510787	NA	NA	NA	NA	NA	NA	-1.16932746843027	1.56680073925868	0.455476930805107	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC400499	-0.7463092256035815	0.4554806397150898	NA	NA	NA	-0.336072	0.450312	0.455481	NA	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IFNA16	-0.7461816287816155	0.4555577042350557	NA	NA	NA	NA	NA	NA	-1.15228253448357	1.54423868135838	0.455557704235057	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GDF15	-0.7461640975781311	0.4555682931111593	NA	NA	NA	NA	NA	NA	-1.19912614552016	1.60705419814788	0.455568293111157	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC25A20	-0.7461245678566647	0.4555921696370471	NA	NA	NA	NA	NA	NA	-0.679249576259776	0.910370205622641	0.455592169637047	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTPRG	0.7458062139214745	0.4557844857098219	NA	NA	NA	NA	NA	NA	0.701086730074699	0.940038735247808	0.455784485709822	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDC20B	-0.7457487167368421	0.45581922434999544	-0.0916795	0.363635	0.800949	NA	NA	NA	-0.559221584115231	0.696824684123265	0.422247379246433	22.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOA1	-0.7456904958171285	0.4558544017741326	NA	NA	NA	NA	NA	NA	-0.687444830765665	0.921890294461058	0.455854401774133	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DENND2C	0.7456125330786151	0.4559015097138318	NA	NA	NA	NA	NA	NA	0.503755397670079	0.675626247308486	0.455901509713831	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDE4A	0.7455994251755802	0.45590943025745456	NA	NA	NA	NA	NA	NA	0.819445153804375	1.09904209436777	0.455909430257452	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPP1R2P3	0.745590831405502	0.4559146231461493	NA	NA	NA	NA	NA	NA	0.669681893587769	0.898189550326634	0.455914623146149	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
