GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
COBLL1	-0.7974832154817693	0.42517044701326945	NA	NA	NA	NA	NA	NA	-1.23322571518343	1.54639707926445	0.425170447013269	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FYCO1	0.7973542547600349	0.42524531887954864	NA	NA	NA	NA	NA	NA	0.482604027457381	0.605256728206237	0.425245318879549	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AVEN	0.7972841467236096	0.4252860253526115	0.21677	0.797942	0.785883	NA	NA	NA	0.609548183743464	0.712198238478446	0.392070407191697	5.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF623	-0.7972151242429542	0.42532610374776036	NA	NA	NA	NA	NA	NA	-1.22355300034442	1.5347839787991	0.425326103747763	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HOXA9	-0.797161783468146	0.42535707795941957	NA	NA	NA	NA	NA	NA	-0.573792399658006	0.719794164192938	0.42535707795942	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DDX59	-0.7968736205850001	0.4255244327283778	NA	NA	NA	NA	NA	NA	-1.24046290501295	1.55666202641054	0.425524432728376	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CIDEC	0.7965391177865889	0.4257187482759929	NA	NA	NA	NA	NA	NA	0.574456026599846	0.721189975196869	0.425718748275993	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LRSAM1	-0.7965097862059871	0.42573578971246484	0.33986	1.12937	0.76347	NA	NA	NA	-2.10937160332347	1.47780939581074	0.153475065660201	5.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EMC1	0.7962721467505897	0.42587387119892983	NA	NA	NA	NA	NA	NA	0.435507031728919	0.546932394290227	0.42587387119893	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZW10	-0.7961218028582581	0.4259612426970729	NA	NA	NA	NA	NA	NA	-0.73447130443048	0.922561474630592	0.425961242697073	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANKRD23	0.7959859381282152	0.4260402087083931	NA	NA	NA	NA	NA	NA	0.622547369561581	0.78210850184806	0.426040208708393	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
APBA3	-0.7958457059865195	0.4261217220618979	NA	NA	NA	-0.15936	0.775061	0.837096	-0.550725224675303	0.598688450643674	0.357632247839524	NA	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LRRC56	-0.7958187998481036	0.4261373629515156	NA	NA	NA	NA	NA	NA	-1.2220861111811	1.53563362842692	0.426137362951518	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NMUR1	-0.7954036006528168	0.4263787661232402	NA	NA	NA	NA	NA	NA	-1.22310782874096	1.53771975351521	0.42637876612324	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BORA	0.7954009214000386	0.4263803241407881	NA	NA	NA	NA	NA	NA	0.455557002445291	0.572738841744657	0.426380324140788	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TECTB	-0.7953464698058388	0.42641198911376843	NA	NA	NA	NA	NA	NA	-1.23615133670673	1.55422999112387	0.426411989113768	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MINA	-0.7953419938779918	0.42641459203950094	NA	NA	NA	NA	NA	NA	-0.569022591186343	0.715443916662639	0.426414592039501	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF440	-0.7950270338409806	0.4265977767891388	0.0666942	0.641946	0.917254	NA	NA	NA	-0.856864443487204	0.697640660391967	0.219359964711252	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IL36G	-0.7949441381317206	0.42664599761063693	NA	NA	NA	NA	NA	NA	-0.783669667806791	0.985817279750717	0.426645997610637	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR9Q2	-0.7946755495213158	0.4268022586881147	NA	NA	NA	NA	NA	NA	-1.24782706754607	1.57023463009239	0.426802258688116	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CKMT1A	0.7946509287326649	0.4268165843858467	NA	NA	NA	NA	NA	NA	0.755631028089131	0.950896803574163	0.426816584385847	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UACA	-0.7944221450540648	0.42694971642542046	NA	NA	NA	NA	NA	NA	-0.561867736434747	0.707265954169126	0.426949716425421	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DNHD1	-0.7944143166011502	0.4269542723267622	NA	NA	NA	0.0436326	0.420582	0.917373	-0.30343424040422	0.247254367715492	0.219741836344322	NA	4.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LRR1	0.7943950461845969	0.42696548719419425	NA	NA	NA	NA	NA	NA	0.40114348699867	0.50496725643661	0.426965487194195	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PFKM	-0.7942715601144542	0.427037356861777	-9.56371	81.6291	0.906733	NA	NA	NA	-0.904815046888279	0.899321035678401	0.314363108256674	3.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UTP14C	-0.794136697629403	0.4271158557277084	NA	NA	NA	NA	NA	NA	-0.506649447957935	0.637987703465092	0.427115855727708	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NCOA3	0.7940326261354069	0.42717643795235005	NA	NA	NA	NA	NA	NA	0.8830220865312	1.11207280087332	0.427176437952349	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C22orf15	-0.7939786718105735	0.42720784788012856	NA	NA	NA	NA	NA	NA	-0.725191349261829	0.913363765311374	0.427207847880129	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTD-2583A14.10	0.7932957728732174	0.42760551906681166	NA	NA	NA	NA	NA	NA	0.49833095585045	0.628178004838672	0.427605519066811	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LSM8	0.7931576945683366	0.4276859521257438	0.91762	1.15692	0.427685	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SFTA3	-0.7930894494121066	0.4277257093913768	NA	NA	NA	NA	NA	NA	-1.24092101387177	1.56466715676476	0.427725709391377	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TTC6	0.7926338915932136	0.4279911567301169	0.0913152	0.452992	0.840243	NA	NA	NA	0.411781154146095	0.44789432168246	0.357901431406791	16.0	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CRHR1	-0.7922640385324565	0.4282067355848377	NA	NA	NA	NA	NA	NA	-1.24237793354215	1.56813621863168	0.428206735584836	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IDE	0.7921845612547723	0.42825306931189666	NA	NA	NA	NA	NA	NA	0.606743377577739	0.765911641368893	0.428253069311896	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF730	-0.7919000336913086	0.4284189673345732	NA	NA	NA	NA	NA	NA	-0.567536166500369	0.716676527787093	0.428418967334573	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPRC5D-AS1	0.7916945836084641	0.4285387813005437	0.653437	0.825365	0.428539	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NDUFS1	0.7916866757422958	0.4285433933835603	NA	NA	NA	NA	NA	NA	0.606147691914741	0.765640891134626	0.42854339338356	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC185	-0.7916723619690174	0.42855174163957976	NA	NA	NA	NA	NA	NA	-0.712161074579315	0.899565412146074	0.42855174163958	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PEAK1	-0.7913891835313875	0.4287169199210935	NA	NA	NA	NA	NA	NA	-1.2313055517892	1.55587867184991	0.428716919921093	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC18B1	0.790801693572887	0.4290597215023513	NA	NA	NA	NA	NA	NA	0.884182036230878	1.11808313438998	0.429059721502353	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MMP13	0.7907624617518108	0.4290826190240009	NA	NA	NA	NA	NA	NA	0.621518833866807	0.785974124884392	0.429082619024001	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC175	-0.7906020082612865	0.4291762745627753	0.0892292	0.780229	0.90895	-1.63982	0.926758	0.0768241	0.113373956703238	0.396842786981944	0.775115678566933	4.0	3.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SP140	-0.7905409068908925	0.4292119421133218	NA	NA	NA	NA	NA	NA	-0.723710234379544	0.915462094461138	0.429211942113322	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
L2HGDH	-0.7905302999822658	0.4292181340067397	NA	NA	NA	NA	NA	NA	-1.2366058863591	1.56427386323692	0.429218134006738	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MCM5	0.7902896481024041	0.4293586310002774	NA	NA	NA	NA	NA	NA	0.598142703774814	0.756865163565078	0.429358631000277	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NME9	0.7902706014722992	0.4293697519144817	NA	NA	NA	NA	NA	NA	0.539035358787338	0.682089600426864	0.429369751914481	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BTBD1	-0.7902390080192194	0.4293881990156011	NA	NA	NA	NA	NA	NA	-1.24636073248737	1.57719464597356	0.4293881990156	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SH3BGR	0.790183981964448	0.4294203292780062	NA	NA	NA	NA	NA	NA	0.604618472698559	0.765161641464104	0.429420329278006	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MYRFL	-0.790125672874572	0.4294543780619594	NA	NA	NA	NA	NA	NA	-0.712654092041051	0.901950305510679	0.429454378061959	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CORO6	0.7899275714265799	0.4295700683717689	NA	NA	NA	NA	NA	NA	0.591799167681717	0.749181556750766	0.429570068371769	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ETV4	-0.7898073021359853	0.4296403139020397	NA	NA	NA	NA	NA	NA	-0.768196723671687	0.972638163250892	0.42964031390204	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SPACA9	0.7897316639724091	0.42968449520519714	NA	NA	NA	NA	NA	NA	0.628542716934101	0.795894030350112	0.429684495205197	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DNAH11	-0.7890526646503724	0.4300812263263992	-0.261828	0.761189	0.730867	-0.047755	0.671599	0.943313	-0.417626745214963	0.438867725770393	0.341299630252384	15.0	5.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYP2J2	0.7889846879427869	0.4301209560066802	NA	NA	NA	NA	NA	NA	0.479400331299899	0.607616774604202	0.43012095600668	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MAPK12	-0.788678310492471	0.4303000478773932	0.0178248	1.10454	0.987124	NA	NA	NA	-1.71291970321943	1.51385219415787	0.257845830052152	4.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYP2W1	-0.7886719349335153	0.4303037751478669	NA	NA	NA	NA	NA	NA	-1.21967652001595	1.54649413272043	0.430303775147865	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTD-3105H18.16	0.7886210214441044	0.4303335407941694	NA	NA	NA	NA	NA	NA	0.806260613238999	1.02236764087596	0.43033354079417	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DEFB110	-0.7885988397300383	0.4303465093039559	NA	NA	NA	NA	NA	NA	-1.21905728593446	1.54585224390107	0.430346509303957	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NEK8	0.7883645821869618	0.43048348151467686	-9.65936	72.9457	0.894653	NA	NA	NA	1.00727974851797	0.807545886011497	0.212274915697769	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DPF3	0.7882999934720349	0.43052125148886256	NA	NA	NA	NA	NA	NA	0.638625612865277	0.810130176523885	0.430521251488863	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIR3DL2	-0.7882648377086897	0.43054181056764107	-0.0351085	1.11962	0.974984	NA	NA	NA	-1.62564093200798	1.50047531721516	0.278623235752913	3.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRKAA2	-0.7881747347365454	0.4305945053573035	NA	NA	NA	NA	NA	NA	-0.741500680361002	0.940782097777919	0.430594505357304	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DENND5A	-0.788018309107586	0.43068599641759253	NA	NA	NA	NA	NA	NA	-1.21988185346519	1.54803744959515	0.430685996417594	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EPG5	0.7879055190631766	0.43075197266137344	NA	NA	NA	NA	NA	NA	0.419117047341056	0.531938204772811	0.430751972661373	NA	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP1L1	-0.7877654339722956	0.4308339232352557	NA	NA	NA	NA	NA	NA	-0.29805039555251	0.378349166768584	0.430833923235256	NA	NA	26.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CPTP	-0.7875561463096764	0.43095637455587354	NA	NA	NA	NA	NA	NA	-1.21238400790192	1.53942549186226	0.430956374555871	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRIM48	-0.7873917189999949	0.4310525928623645	NA	NA	NA	NA	NA	NA	-0.694910383133126	0.882547233308064	0.431052592862365	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PCDHB13	-0.7873093144255487	0.43110081842278425	NA	NA	NA	NA	NA	NA	-0.582990420684721	0.740484597353066	0.431100818422785	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SORBS2	-0.7870611910853638	0.43124604633216557	-0.238184	1.06584	0.823169	NA	NA	NA	-0.794286671200991	0.892856290428567	0.373679674333907	7.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
JMJD4	-0.7870393517486365	0.4312588303701883	NA	NA	NA	NA	NA	NA	-0.383512886157486	0.487285528106569	0.431258830370188	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NBPF9	0.7869575437368906	0.43130672007501625	0.121993	1.12646	0.913759	NA	NA	NA	0.544387975900333	0.54187996281605	0.315075838214741	4.0	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPR161	0.786869242831774	0.43135841412362785	0.53039	0.674051	0.431359	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C1orf101	-0.7867489469425972	0.4314288447936623	NA	NA	NA	NA	NA	NA	-0.485116179867008	0.616608616703243	0.431428844793662	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CD48	0.786313370139815	0.43168392145911805	NA	NA	NA	NA	NA	NA	0.595290655357219	0.757065411785342	0.431683921459118	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC9A8	-0.7859235009658916	0.4319123055404589	NA	NA	NA	NA	NA	NA	-1.22519134420105	1.55891933845381	0.431912305540458	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LYZ	-0.7858667606087729	0.43194554968981214	NA	NA	NA	NA	NA	NA	-1.21192168004308	1.54214650725813	0.43194554968981	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CSMD3	-0.7857947128054154	0.43198776460116084	NA	NA	NA	NA	NA	NA	-1.22364860986964	1.55721155911194	0.43198776460116	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CRAT	-0.7856979113734303	0.43204448714901855	NA	NA	NA	NA	NA	NA	-0.705858087226525	0.898383560664757	0.432044487149018	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PXT1	0.785685338624185	0.4320518546951424	NA	NA	NA	NA	NA	NA	0.879649465144945	1.11959511257433	0.432051854695144	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF419	0.7854882423532383	0.4321673612913577	NA	NA	NA	NA	NA	NA	0.452239221508247	0.575742827357144	0.432167361291357	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CPSF1	0.7851264689627037	0.43237942205332325	NA	NA	NA	NA	NA	NA	0.509821534524139	0.649349569372826	0.432379422053323	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KRT39	0.7850673492379608	0.4324140819980542	0.108958	0.774002	0.88805	0.60811	0.924544	0.510705	0.507882898116621	0.904891558784374	0.574617698050998	5.0	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ACYP2	0.7848944601652037	0.43251545039013783	NA	NA	NA	NA	NA	NA	0.768046455353051	0.978534687569834	0.432515450390138	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PANK2	0.7845851015772494	0.43269686797394336	NA	NA	NA	NA	NA	NA	0.548332267283519	0.698881824522551	0.432696867973943	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VWA1	-0.7844916114322787	0.4327517021944115	NA	NA	NA	NA	NA	NA	-1.21539083191489	1.54927192872834	0.432751702194413	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PAX4	0.7844241398212142	0.43279127841709175	NA	NA	NA	NA	NA	NA	0.702436766629797	0.895480813211455	0.432791278417092	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF28	0.7843688545844363	0.4328237081479698	NA	NA	NA	NA	NA	NA	0.360548870067596	0.459667499493739	0.43282370814797	NA	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
