GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RBFOX1	-0.48274478028190243	0.6292769632570601	-0.512366	1.06136	0.629276	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSD17B2	-0.4826430937560374	0.629349175292933	NA	NA	NA	-0.307281	0.636663	0.629349	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAMA2	0.48194744867483275	0.6298432782235399	0.162769	0.210875	0.440189	-0.238435	0.822397	0.771872	66.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC29A4	-0.48158633109696597	0.6300998382300742	-0.364217	0.756286	0.6301	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATAD3B	-0.4812401850034785	0.6303458034644971	-0.212366	0.441289	0.630346	NA	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ESD	0.48116919966385197	0.6303962494434907	0.155166	0.322477	0.630395	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GCSH	-0.4809293433061975	0.6305667169462841	-0.363736	0.756319	0.630566	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2BC18	0.48065779408848314	0.6307597325088679	0.220558	0.458867	0.63076	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLAAT4	-0.4804965795454662	0.6308743347629835	NA	NA	NA	-0.46786	0.973701	0.630874	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZDHHC20	0.4804521799973761	0.6309058985386609	0.241703	0.503074	0.630907	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAH8	-0.48002422067953576	0.6312101706536851	NA	NA	NA	-0.191053	0.398007	0.63121	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MMS22L	0.4799967595996859	0.6312296971696711	0.385135	0.80237	0.63123	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABRAXAS1	0.47974517074853396	0.6314086042891831	0.133515	0.278304	0.631409	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SYS1-DBNDD2	-0.4794615185950414	0.631610337812799	-0.297036	0.61952	0.631611	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POC1B	0.47943331511225784	0.6316303976407915	0.169274	0.353071	0.631631	NA	NA	NA	24.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPP40	-0.4793153695412436	0.631714289788862	-0.362488	0.756262	0.631715	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP13A4	-0.47922124369912295	0.6317812428788754	-0.156771	0.327137	0.631781	NA	NA	NA	36.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BMP8A	-0.47874164884143877	0.6321224326131474	-0.508055	1.06123	0.632122	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM26	0.47852059633265803	0.6322797184928906	0.55272	1.15506	0.632281	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PARP2	-0.4778903700917196	0.6327282357956927	-0.182935	0.382797	0.632729	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAD51AP1	-0.47773526945148553	0.6328386380219779	-0.506987	1.06123	0.632838	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RUNDC1	-0.4777095093151899	0.6328569751434117	-0.506931	1.06117	0.632856	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDK14	0.4774841945228134	0.6330173730703265	0.311239	0.651831	0.633018	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUP214	-0.47741239231653754	0.6330684915165236	-0.506525	1.06098	0.633068	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IKBKE	0.47707748040243103	0.6333069499074038	0.31093	0.651739	0.633307	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS41	0.47691910969714296	0.6334197236440405	0.153505	0.321868	0.633419	NA	NA	NA	23.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLDN16	-0.47662997379978517	0.633625635557648	-0.505733	1.06106	0.633626	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHGB1	-0.4759356452320229	0.6341202266096562	0.0995319	0.0954836	0.297227	-0.555001	0.365533	0.12893	219.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHGA1	-0.4759356452320229	0.6341202266096562	0.0995319	0.0954836	0.297227	-0.555001	0.365533	0.12893	219.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHGA3	-0.4759356452320229	0.6341202266096562	0.0995319	0.0954836	0.297227	-0.555001	0.365533	0.12893	219.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHGA2	-0.4759356452320229	0.6341202266096562	0.0995319	0.0954836	0.297227	-0.555001	0.365533	0.12893	219.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHGA4	-0.4759356452320229	0.6341202266096562	0.0995319	0.0954836	0.297227	-0.555001	0.365533	0.12893	219.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHGB2	-0.4759356452320229	0.6341202266096562	0.0995319	0.0954836	0.297227	-0.555001	0.365533	0.12893	219.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADGRG6	0.47590543735224583	0.6341417482999322	0.201308	0.423	0.634141	NA	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM116	0.4757806634900971	0.6342306470727745	0.217378	0.456887	0.63423	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF76	-0.4753853748705519	0.6345123168040018	-0.25615	0.538826	0.634512	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STMN3	-0.4749008151533713	0.6348576704104717	-0.503941	1.06115	0.634858	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SERGEF	-0.47465129536513606	0.6350355382353563	NA	NA	NA	-0.268936	0.566597	0.635036	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RDX	-0.47457102657413675	0.6350927615641021	-0.358882	0.756224	0.635093	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASCC3	0.47444997830353036	0.6351790605575915	0.146513	0.308806	0.635178	NA	NA	NA	40.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARL2BP	-0.4743332139558555	0.635262310108551	-0.503296	1.06106	0.635262	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATG12	0.4742592072747019	0.6353150770863437	0.309171	0.651903	0.635315	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STN1	-0.4737942924802305	0.6356466050336509	-0.255296	0.538833	0.635646	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD101	-0.47262848177056554	0.6364782587160587	-0.14248	0.301463	0.636477	NA	NA	NA	23.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP10D	-0.47230330501972984	0.6367103116518016	-0.154523	0.327169	0.636711	NA	NA	NA	26.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
API5	-0.4720640485547608	0.6368810728339912	-0.500893	1.06107	0.63688	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
P3R3URF	-0.4719268648979784	0.636978991713884	-0.500738	1.06105	0.63698	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EDDM13	-0.47187328533936235	0.6370172374252581	-0.356899	0.756345	0.637018	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZSCAN30	0.47181489803158494	0.6370589160648453	0.175551	0.372076	0.637059	NA	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT27	-0.47158026939418596	0.6372264127126821	-0.292127	0.619464	0.637226	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DPEP2	0.4711768587944374	0.6375144427203321	0.237034	0.503068	0.637515	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS37D	0.4703006711622877	0.6381402180384825	0.236565	0.503008	0.63814	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAST1	-0.47008613053393394	0.6382934827947084	-0.498846	1.06118	0.638294	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PHPT1	-0.46985299660761404	0.6384600478623557	-0.498608	1.0612	0.638461	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DTWD1	0.46969477056723863	0.6385731045712694	0.174749	0.372048	0.638574	NA	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UGT2B4	0.4695391156412091	0.6386843323494549	0.158145	0.336809	0.638684	NA	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TICRR	0.46920700503702717	0.6389216788657643	0.198506	0.423067	0.638922	NA	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM70	-0.4690515628130145	0.639032780079008	-0.191995	0.409326	0.639032	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C9orf50	0.4689063944241354	0.6391365454577249	NA	NA	NA	0.563105	1.20089	0.639138	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NTMT1	0.4689063944241354	0.6391365454577249	NA	NA	NA	0.563105	1.20089	0.639138	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM184B	0.46883351089473085	0.6391886447732167	0.157544	0.336034	0.639189	NA	NA	NA	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MGAT4C	-0.46861739728738794	0.6393431396752921	-0.497189	1.06097	0.639342	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NDUFB3	0.4685852025538667	0.6393661563270192	0.263992	0.563381	0.639366	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EIF2AK1	-0.46802829116939276	0.6397643582280412	-0.191571	0.409315	0.639765	NA	NA	NA	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FKBPL	0.4679237577791391	0.6398391131018488	0.263537	0.563205	0.63984	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MMP20	0.467719719117841	0.6399850376286855	0.304928	0.651946	0.639985	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GET4	0.46723897836626865	0.6403289092231774	0.374785	0.802127	0.640329	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C6orf58	-0.467212627075282	0.6403477604112486	-0.353373	0.756343	0.640348	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CTTNBP2	0.4668658591617614	0.6405958528801616	0.234848	0.503031	0.640596	NA	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MFSD5	-0.4666839485690585	0.6407260154958072	-0.495077	1.06084	0.640725	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRIQ1	-0.46662254233988704	0.6407699560334974	-0.119852	0.25685	0.640769	NA	NA	NA	48.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITPR2	0.4663855015832379	0.6409395874151558	0.173064	0.371075	0.64094	NA	NA	NA	32.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
P3R3URF-PIK3R3	0.46609852505585375	0.641144978986941	0.184424	0.395676	0.641144	NA	NA	NA	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM178B	-0.4657771807162703	0.641375000504645	-0.152556	0.32753	0.641376	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1orf146	0.46560512154981565	0.6414981763450113	0.26226	0.563267	0.641497	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMPRSS13	-0.46553202546446665	0.6415505082598953	-0.250824	0.53879	0.641551	NA	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SBSPON	-0.4653760224455561	0.6416622019574376	-0.250793	0.538904	0.641662	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCN6	-0.4652215686096785	0.6417727944731353	-0.205306	0.441308	0.641773	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC25A51	0.46481072896387626	0.6420670038307641	0.537205	1.15575	0.642067	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GJC3	-0.4647507845410082	0.6421099357642246	-0.493161	1.06113	0.64211	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IDUA	-0.46468867800845864	0.6421544174527357	NA	NA	NA	-0.2871	0.617833	0.642154	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABTB2	-0.46466685515031575	0.6421700476363683	-0.493058	1.0611	0.642171	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL43	0.4641634171428282	0.6425306689846566	0.183669	0.395699	0.642531	NA	NA	NA	22.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RDH12	0.4641602071027926	0.6425329686623105	0.155988	0.336065	0.642533	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPN14	0.4640315175615241	0.6426251648709778	0.163837	0.353073	0.642625	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNA7	-0.4639937276059811	0.6426522395281671	-0.224289	0.483388	0.642652	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNX8	-0.46253699270513277	0.6436962805096476	-0.490761	1.06102	0.643695	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HLA-DOB	0.4620032539462753	0.6440789869833647	0.533854	1.15552	0.644078	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP27B1	0.4619877424654072	0.6440901105855965	0.182797	0.395675	0.644091	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOMM7	0.461637669869298	0.64434117604661	0.53333	1.1553	0.644341	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SUCLG2	-0.461618188588688	0.644355148845603	-0.223137	0.48338	0.644355	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOP53	0.4615210322539612	0.6444248353568898	0.232206	0.503132	0.644425	NA	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MANEA	0.4614079581750037	0.644505942990021	0.53306	1.15529	0.644507	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PHC2	-0.4612233551329652	0.6446383671865061	-0.489441	1.06118	0.644637	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SRRM2	-0.4610276560166803	0.6447787634164364	-0.133994	0.290642	0.644779	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MPI	0.46100271285475797	0.644796658765685	0.300441	0.651712	0.644797	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACSM4	-0.4606649136804329	0.6450390313876154	NA	NA	NA	-0.296776	0.644234	0.645039	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAH9	0.4605382590226419	0.6451299164710236	0.21759	0.148954	0.144076	-0.817787	0.817584	0.31719	90.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SOHLH2	0.4602938758556236	0.6453052963780144	0.531911	1.15559	0.645306	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCF2	0.4602217644207464	0.6453570504257327	0.531685	1.15528	0.645357	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
