GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
UNC119	-0.3839614939996358	0.7010069873702609	0.15427765313002675	0.542773	0.820639205771511	0.77707	9.0	26.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SLC38A1	0.383920565947706	0.7010373228805866	0.15425885979425852	0.0507894	0.0361200938305179	0.601213	6.0	30.0	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MGARP	0.38386152230083065	0.7010810863495878	0.15423174905528358	0.892712	0.987802702810396	0.606761	9.0	17.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SETD6	-0.3838511818047064	0.701088750883068	0.15422700117880175	0.505564	0.399028820478409	0.399537	19.0	46.0	116.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FGD1	-0.38380498479341296	0.7011229931841629	0.15420579005647433	NA	NA	0.701123	NA	NA	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZNF585A	0.38374094594307756	0.7011704612761851	0.15417638803598568	0.631944	0.655369684400637	0.5274	7.0	55.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PLPPR1	-0.38373638766574225	0.701173840093495	0.15417429525219267	0.639951	0.266831515270412	0.982424	6.0	13.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZNF34	0.3836509395263583	0.7012371795124952	0.15413506572562327	0.544348	0.340628028847827	0.370961	8.0	42.0	78.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MKRN1	-0.3835673626815769	0.7012991338215186	0.1540966975004291	0.385841	0.97181564461074	0.134598	14.0	49.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TBCD	-0.38351394526547417	0.70133873242166	0.15407217591299596	0.856883	0.431312189889492	0.76187	61.0	95.0	356.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NCLN	-0.3835073384670008	0.7013436301310859	0.15406914308356226	0.964693	0.659512088466185	0.288883	11.0	45.0	116.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CYP2S1	0.38349099340359327	0.7013557470018764	0.1540616399931522	0.741715	0.950694935528892	0.785001	17.0	57.0	115.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FOXK2	-0.38347367565260176	0.7013685850252203	0.15405369048722342	0.909827	0.849205428865761	0.556989	29.0	64.0	165.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DNAJB6	0.3834252027742916	0.7014045194715223	0.15403144008665245	0.358441	0.30038146054752	0.584492	12.0	25.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PCDHGA12	-0.3834197147352485	0.7014085879669653	0.15402892096972778	0.958561	0.855230049554944	0.59361	60.0	81.0	543.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
BPNT1	-0.3832401007380032	0.7015417474893098	0.15394647978206888	NA	0.790911306088301	0.781891	NA	23.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DGCR6L	0.3832380638504919	0.7015432576188921	0.15394554492645826	0.358487	0.340312619020394	0.227042	9.0	20.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SERPINB6	-0.38315846093126765	0.7016022754109548	0.15390901115168054	0.977695	0.810754125537764	0.351824	15.0	43.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CHST3	0.38314395352574226	0.7016130314295634	0.15390235318621182	0.3459	0.113004690351904	0.982955	9.0	27.0	88.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
HCCS	0.38293647071435266	0.701766868989997	0.15380713904803955	NA	NA	0.701766	NA	NA	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CYP2F1	0.3828633428733736	0.7018210923403312	0.15377358375617192	0.181667	0.851410036526915	0.627546	14.0	63.0	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SYNPR	0.38280744948406326	0.7018625375908205	0.15374793774419312	0.181428	0.553049546931382	0.205323	9.0	23.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
OR5AC2	0.3826572600568261	0.7019739082560439	0.15367902990867285	0.102921	0.603694929869031	0.653449	11.0	31.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MAPK9	-0.3825416608697245	0.7020596334188511	0.1536259970371514	0.422281	0.983540269131485	0.137363	10.0	39.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NSFL1C	0.3824581045974778	0.7021215988018854	0.15358766690807582	0.48451	0.709364652815661	0.682291	8.0	21.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FAM49B	-0.38241060958802575	0.7021568220129271	0.15356588027948884	NA	0.702156822012927	NA	NA	6.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TMEM50A	0.38234006695024414	0.702209138968442	0.15353352266654194	0.88671	0.667935985791069	0.707126	4.0	10.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GALM	0.38229979705189804	0.7022390052050715	0.15351505172217964	0.636217	0.908188868985572	0.941133	11.0	29.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZKSCAN7-AS1	-0.38226277783966855	0.7022664609705972	0.15349807224042905	0.9031	NA	0.507748	36.0	NA	398.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SCUBE2	0.3820826405751151	0.7024000675888231	0.15341545531173245	0.684934	0.50543003774589	0.688012	24.0	110.0	192.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KCNB1	-0.38196303692352035	0.7024887819066594	0.1533606066469898	0.709659	0.21222006472802	0.124353	9.0	46.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TOMM7	0.3819412141821951	0.7025049690537901	0.1533505995011614	NA	0.284332395758379	0.595771	NA	20.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PARP8	0.38192175311561344	0.7025194045285552	0.15334167546090668	0.637421	0.185231540585187	0.256536	7.0	57.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TNFSF11	0.38186902455830424	0.702558517094556	0.15331749691346788	NA	0.315940405797886	0.643515	NA	16.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
HES1	-0.3818595837066331	0.7025655201368597	0.15331316792535227	NA	0.142467491907477	0.354115	NA	7.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
STC1	0.3818549803660513	0.7025689348155773	0.15331105712930812	NA	0.304607166121248	0.117201	NA	11.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
HGF	0.3817861666001529	0.7026199803967816	0.1532795043409074	0.969533	0.974034846605852	0.554835	8.0	48.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LYPLAL1	-0.3817479940917752	0.7026482970809079	0.15326200194672318	0.240818	0.773489454209976	0.822816	9.0	18.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GPR18	-0.3817280578403898	0.7026630861219927	0.15325286119825596	0.844955	0.804785205720408	0.269639	8.0	29.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PTGFRN	-0.3816922774616508	0.7026896288811179	0.15323645624354124	0.744258	0.889448354400161	0.260023	18.0	62.0	159.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CNEP1R1	0.3816028574121284	0.7027559644434725	0.1531954597526876	NA	0.559851228932136	0.965387	NA	5.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LMTK2	0.3815909548305901	0.7027647944509422	0.153190002951719	0.705222	0.148592527388775	0.685253	39.0	147.0	293.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NQO2	0.38156131494601864	0.7027867831662242	0.1531764145813397	0.344463	0.732622778316791	0.954434	5.0	24.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZNF729	-0.3812969794964447	0.7029828946881005	0.15305524231011672	0.812893	0.82189595238446	0.842557	25.0	97.0	199.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SLC16A6	-0.3812718147678398	0.7030015655310621	0.15304370783829202	0.663404	0.903812431458133	0.329683	11.0	36.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ALKBH8	0.381215063538292	0.7030436724759781	0.15301769613776064	0.25393	0.389937170058116	0.704568	23.0	52.0	115.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
UGT2B7	-0.3810899970028577	0.7031364696233966	0.15296037590130993	0.55204	0.96426350122313	0.226289	16.0	60.0	110.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PRSS38	0.38107651112590213	0.7031464761687127	0.1529541953706752	0.594725	0.38403149425612	0.747792	19.0	37.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
COX19	0.3809995424562301	0.7032035880463614	0.15291892197188395	0.0161269	0.243550777573396	0.561934	4.0	15.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NAT6	-0.3808474604192768	0.7033164400639504	0.15284923080839358	NA	0.703316440063951	NA	NA	31.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CEP19	0.38082428780773747	0.7033336358044886	0.15283861265202842	NA	0.861615259881228	0.715672	NA	16.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CDA	0.3807456658948613	0.7033919800362611	0.15280258774761366	NA	0.535860431582389	0.247053	NA	10.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CHCHD4	0.38066352809603293	0.7034529352237211	0.15276495388863368	NA	0.473001502921551	0.209136	NA	16.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SLC9A9	-0.38062953130555066	0.7034781651005221	0.15274937786465861	0.838502	0.664700014459739	0.667453	19.0	61.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CCL26	-0.38052788709463475	0.7035535997836242	0.1527028105198916	NA	0.524049202285977	0.23989	NA	12.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ANGPT4	-0.380517849733151	0.7035610491136578	0.1526982121697429	0.844808	0.0816791783979137	0.375509	9.0	50.0	91.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TRIP10	0.3804424394264738	0.7036170165504608	0.15266366593913325	0.753808	0.786882917939431	0.213893	24.0	75.0	155.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ANKRD10	0.380313383587347	0.7037128019378751	0.1526045482188679	0.942688	0.771095017047264	0.767317	15.0	43.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZNF425	-0.3802879959102523	0.7037316452535061	0.1525929192724948	0.804387	0.560721770463293	0.864407	16.0	69.0	118.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CDC14A	0.38027077516993335	0.7037444269850929	0.15258503134373072	0.0971999	0.515538602432628	0.726566	13.0	48.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GREM2	-0.38024586844381025	0.7037629136257411	0.15257362302522148	NA	0.990223885480438	0.582318	NA	12.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ALDOC	0.3801166110034038	0.7038588558171226	0.1525144208087344	0.844971	0.208642695011902	0.426928	5.0	36.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KHSRP	0.38009071949606144	0.7038780745267105	0.15250256265634254	0.680927	0.676065206410408	0.514597	5.0	35.0	101.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RHEBL1	0.3800734972801986	0.703890858312249	0.15249467510123624	NA	0.866781250316056	0.480652	NA	10.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ARHGEF6	-0.37999326711202824	0.703950413033048	0.15245793191554313	NA	NA	0.703951	NA	NA	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
COA3	-0.37994393009894667	0.7039870367176397	0.1524353379229882	0.383675	0.446067549886801	0.442939	7.0	16.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TULP4	0.3799291870311301	0.7039979808750809	0.15242858644889365	0.855726	0.563063061734772	0.15614	55.0	185.0	316.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CLEC2D	-0.3799113927731683	0.7040111900908835	0.15242043779524594	0.966842	0.89507975853243	0.405705	6.0	16.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NOL4L	-0.37983071513020406	0.7040710806652355	0.15238349372384477	0.97249	0.801317216741225	0.381551	11.0	56.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DNAI4	0.3795531517655169	0.7042771422152789	0.15225640669621765	0.11874	NA	0.306159	18.0	NA	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SLC26A3	0.3795035857290929	0.7043139420592628	0.15223371456170234	0.888525	0.574967771267822	0.281079	21.0	59.0	132.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
HCRTR1	-0.3794855858434567	0.7043273060787323	0.15222547411024673	0.481252	0.71387166867416	0.749229	18.0	42.0	77.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
EIF4G2	-0.37944276656592585	0.7043590976286164	0.15220587160020357	0.309841	0.0344819456139488	0.658764	8.0	62.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LYPLA2	0.37927557816836827	0.7044832330727853	0.15212933877977955	NA	0.677779989836372	0.341161	NA	17.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MAD2L2	0.37921182578979185	0.704530570547014	0.1521001575129961	NA	0.654053926022857	0.929758	NA	13.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PGRMC1	-0.3790430967807377	0.7046558608867203	0.15202293153054286	NA	NA	0.704657	NA	NA	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LOC101927572	-0.379042517590302	0.7046562909804885	0.1520226664546333	0.509772	NA	0.231996	28.0	NA	155.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
YBX2	0.3789862867074534	0.7046980472167458	0.15199693197111078	0.836478	0.418627549450049	0.95692	10.0	28.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RHD	0.3789410729507521	0.704731622940694	0.15197624026587972	NA	NA	0.704732	NA	NA	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SLC25A48	-0.37892741256772644	0.7047417672507317	0.15196998882771454	0.917	0.96724638449776	0.553067	18.0	58.0	89.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FAM98C	-0.37890905266153935	0.7047554015470896	0.15196158682478164	0.0361617	0.529446500652481	0.417961	11.0	31.0	91.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SNCG	-0.37887517006418164	0.7047805634374251	0.15194608148061223	NA	0.731784167249314	0.846914	NA	15.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
UMPS	-0.3788728486322121	0.7047822873907763	0.1519450191605787	0.394867	0.807427750594691	0.661139	7.0	31.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
AL135791.1	0.37886665929925706	0.7047868837513986	0.15194218684259672	NA	0.704786883751399	NA	NA	4.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
EMX2	-0.3788012130156287	0.7048354865338091	0.15191223850939864	NA	0.496849636187078	0.224305	NA	11.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TRIM39-RPP21	-0.37878181638548514	0.7048498914058938	0.15190336283180841	0.629372	0.841654111050932	0.979001	13.0	22.0	88.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
WAC	-0.3787415240112254	0.7048798148025903	0.15188492587043942	0.713562	0.202141907072165	0.323864	8.0	49.0	88.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
HNRNPCL2	-0.37857442586345175	0.7050039162141313	0.1518084705469512	0.534372	NA	0.931497	4.0	NA	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GOLGA8H	-0.37850862156122694	0.7050527902858015	0.15177836432562666	0.77439	NA	0.411117	6.0	NA	126.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
AIMP1	-0.37849540305473345	0.7050626080617557	0.15177231686890572	0.794631	0.650772517272289	0.643232	10.0	30.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MTRNR2L4	-0.37847378067025733	0.7050786677524767	0.15176242476067348	NA	NA	0.70508	NA	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PON2	-0.37844724003366453	0.7050983805783442	0.1517502827796256	0.444947	0.79306439174527	0.0926287	6.0	23.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NPC2	-0.3783711787343931	0.7051548755403887	0.15171548697230808	0.836898	0.921881551638813	0.337414	12.0	25.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TIPARP	-0.37826543961641107	0.7052334165720706	0.15166711740360353	0.93498	0.599065242504885	0.832879	7.0	38.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
APOC4	-0.37810872382076494	0.7053498279010073	0.1515954352847338	0.0311718	0.414989607953772	0.493453	4.0	10.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LOC100129540	0.3779388111157381	0.7054760499269941	0.15151772544060851	NA	NA	0.705475	NA	NA	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
WNT10A	-0.3779261915503563	0.7054854248707947	0.15151195421802938	0.928446	0.417494593223788	0.119907	20.0	48.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ANKS3	0.37790081284781146	0.7055042785801928	0.15150034809229299	0.891204	0.560795933943125	0.949053	22.0	99.0	171.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CCDC142	0.3776055035766213	0.7057236756306476	0.15136531260232594	0.179479	0.464142619084203	0.206104	12.0	56.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
P3H4	-0.37755868527601594	0.7057584610631653	0.15134390656252797	0.992234	0.553776520797163	0.958443	7.0	33.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
JUNB	0.37754186005144	0.7057709621522381	0.15133621397898991	NA	0.320928406959637	0.126891	NA	16.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SGCB	0.377514606193696	0.7057912118515289	0.1513237535534773	0.336633	0.180396873178922	0.301808	13.0	29.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TET2	-0.37750380362842534	0.7057992382480761	0.15131881469925115	0.827804	0.0638061447683352	0.156425	28.0	136.0	271.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CCDC106	0.3774843520084448	0.7058136910473045	0.15130992165098994	0.629244	0.897862670191307	0.76464	11.0	28.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DMRTA1	0.3773327931335922	0.7059263048391552	0.15124063474457208	0.693921	0.868505479783335	0.378024	18.0	47.0	114.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TTC30A	-0.3770063156702687	0.706168911421454	0.15109140585435393	0.356272	0.545163005068719	0.381837	14.0	55.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MOV10L1	0.3769523436394062	0.7062090211096146	0.15106673906249538	0.785763	0.777695471787298	0.507069	30.0	112.0	241.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LRRC37A3	-0.37684935969861316	0.7062855566017272	0.15101967489325707	0.55947	0.447880277874923	0.0460096	20.0	57.0	142.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
FAM153C	0.37680460836626917	0.70631881577366	0.15099922433381072	NA	0.70631881577366	NA	NA	17.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
GRM3	-0.37679189498978444	0.7063282644521727	0.1509934146606137	0.800378	0.365790796006694	0.999126	7.0	59.0	115.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ART3	0.3767544178296566	0.7063561180272114	0.15097628889056597	0.24965	0.170978877346595	0.38407	12.0	39.0	92.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZDHHC11	-0.37672374525474894	0.7063789146273792	0.1509622729039428	0.696502	0.931383880732018	0.727417	11.0	31.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NPPC	0.37670771652204454	0.7063908276743325	0.15095494860982797	NA	0.800374385105972	0.779568	NA	8.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PDK4	-0.3766952938891911	0.7064000606064846	0.1509492721696431	NA	0.865379926595014	0.482518	NA	24.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LTN1	-0.37664129107226557	0.7064401978775829	0.15092459649204024	0.853108	0.290066322282191	0.825513	28.0	120.0	255.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PAICS	-0.3766284200348734	0.7064497643197212	0.15091871542112417	0.232236	0.861972486025854	0.712563	6.0	16.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
SAP30	-0.3766028195396139	0.7064687921123857	0.15090701812219656	NA	0.255077543283507	0.544841	NA	4.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CRCT1	-0.3765264970345616	0.7065255205724416	0.15087214628023482	NA	0.814924202383656	0.443339	NA	9.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
C8orf37-AS1	-0.376360728969387	0.7066487371207926	0.15079641284980713	NA	NA	0.706648	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RPGRIP1	-0.37627722579948586	0.7067108085157902	0.15075826648509472	0.393825	0.786941668387047	0.94474	28.0	104.0	224.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
WDR64	-0.3761963705072953	0.7067709134912077	0.15072133178863828	0.831764	0.578041278858108	0.155526	26.0	73.0	178.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
DDR2	0.3761870166708402	0.7067778669216552	0.1507170590864641	0.583157	0.0784398739375007	0.575851	11.0	55.0	121.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
RBM5-AS1	-0.3760942304630603	0.7068468434148616	0.15067467710178983	NA	NA	0.706847	NA	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TBP	0.3759689952523102	0.7069399460431793	0.15061747758897923	NA	0.656072508545394	0.328548	NA	13.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CBLC	-0.3759658704232352	0.7069422691663574	0.15061605042684909	0.293299	0.28893058461977	0.50877	13.0	41.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
CAPS	-0.3759319467982488	0.7069674895244775	0.15060055712920825	0.34544	0.164577670625854	0.272422	10.0	25.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
KRT31	-0.3759018268117648	0.7069898823551558	0.1505868012932941	0.687167	0.704840321962976	0.530548	18.0	22.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
TMTC3	-0.3758733623291738	0.7070110446275164	0.1505738017853927	0.974548	0.496344108919589	0.997859	8.0	34.0	107.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MORN3	-0.3757312001949627	0.707116740217057	0.15050888118645336	0.848278	0.509032282879386	0.840796	4.0	23.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
LRRN4	0.3755695107451231	0.7072369609592024	0.15043505070825486	0.359946	0.743000505324368	0.553285	24.0	66.0	147.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZBTB5	-0.3755033360439186	0.7072861658525788	0.15040483640736496	0.209111	0.935176420378385	0.492109	16.0	50.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
NECTIN4	-0.37549141147555254	0.7072950326205192	0.15039939198552046	0.919065	0.915929869054349	0.518006	11.0	64.0	77.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PEDS1-UBE2V1	0.3754444518798023	0.7073299508186777	0.15037795198416484	0.824366	NA	0.451514	11.0	NA	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
HIST1H2AM	-0.37541676719904943	0.7073505368714135	0.15036531250947674	NA	0.707350536871413	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
ZNF616	-0.3754081754440393	0.7073569256583283	0.1503613899813546	0.310344	0.0629393698859597	0.845478	17.0	69.0	137.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
MAML3	0.37538535420633967	0.7073738955188869	0.15035097115582358	0.761919	0.30853987283671	0.502178	28.0	91.0	190.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
OR8B12	-0.375266866169346	0.7074620054986497	0.15029687911867137	0.936351	0.813688933953037	0.420363	10.0	23.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
PITPNM3	-0.3752508341086295	0.7074739275478202	0.15028956051145115	0.693145	0.622167506576009	0.454372	19.0	78.0	162.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	META-GROUP1
