GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
PLA2G4F	-0.7396950354786223	0.4594850611437117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.473086021326459	0.639569009707287	0.459485061143712	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PDZK1	-0.7393272419230066	0.4597083111110041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.706980532249725	0.956248454217449	0.459708311111005	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRR34	0.7393242091876057	0.45971015222784817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.487647871848213	0.659585964842213	0.459710152227848	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EIF4B	0.7393211785772424	0.45971199205874547	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.90833	1.2286	0.459711	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HAS1	0.739153022606356	0.45981408308690275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.499886461022104	0.6762963090639	0.459814083086903	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RTP5	-0.7389791135837819	0.45991968026242713	-0.636566	1.05351	0.545687	NA	NA	NA	0.0485144	1.09711	0.964729	-0.0619861	0.446812	0.889664	-0.48933691823036	0.627986853312128	0.435852942024904	4.0	NA	5.0	8.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TDG	-0.7389202939820826	0.4599553984664886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.683887923975377	0.925523266237373	0.459955398466488	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TF	-0.738898311544765	0.4599687477004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.775459	1.04948	0.45997	NA	NA	NA	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ADGRD1	-0.738340302777019	0.4603076812523117	NA	NA	NA	NA	NA	NA	-9.56934	62.0226	0.877383	-1.31639	1.028	0.200359	0.103348649471937	0.662576055365872	0.876048742689408	NA	NA	5.0	16.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPRYD3	-0.7382831415243687	0.4603424087847855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15606721905283	1.5658859779269	0.460342408784783	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LTBP4	-0.73809812309249	0.4604548242359382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.670089663981704	0.907859867159879	0.460454824235939	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AKAP3	0.7380093433961548	0.46050877139165625	-9.73138	66.8107	0.884193	NA	NA	NA	1.63542	1.00398	0.103326	0.3705	0.403519	0.358529	-1.38123326307687	1.4925240454946	0.354739933240398	4.0	NA	3.0	9.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCDC2C	-0.7379145571880048	0.46056637231755326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.679954286288438	0.921453953801321	0.460566372317553	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MAN2A1	-0.7376815991807292	0.46070795641308726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.683680106256702	0.926795662269465	0.460707956413087	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ST18	-0.7375603454019112	0.46078166003872556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.16325237792629	1.57716230973943	0.460781660038725	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLF1	-0.7374881658315949	0.4608255372324387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.545776651641057	0.740048012873043	0.460825537232438	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CFAP99	-0.7374692475231202	0.460837037857436	NA	NA	NA	-0.283865	0.39023	0.466962	NA	NA	NA	NA	NA	NA	-0.0971772633961668	0.308001523804435	0.752375192577461	NA	4.0	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GFPT2	0.7374536285356126	0.4608465329138256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.537026357306147	0.72821711972933	0.460846532913826	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF804B	0.7371178421990128	0.4610506897640655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67270134989619	0.9126103200668	0.461050689764065	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BRD9	0.7370133760135665	0.46111421512594764	1.35734	0.925017	0.142276	NA	NA	NA	NA	NA	NA	-10.6095	60.4768	0.860741	-0.0160788250893895	1.04461511315261	0.987719362297615	5.0	NA	NA	11.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DGCR8	0.736956433274463	0.46114884377886056	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.905491	1.22869	0.46115	NA	NA	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP13A5	0.73662966299436	0.4613475910581091	0.0869493	0.321378	0.786736	NA	NA	NA	0.470758	0.407246	0.247699	-0.0518377	0.136595	0.704318	0.0896025134113941	0.210210091142087	0.66992408578227	10.0	NA	11.0	30.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CRMP1	0.7366283431180692	0.4613483939264932	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.903401	1.2264	0.461349	NA	NA	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C3orf38	0.736519762990119	0.4614144448746623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.726612073229164	0.986547964822109	0.461414444874662	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAG1	-0.7365151630366991	0.4614172432131337	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000691489	0.775518	0.999289	-0.948286405385151	0.911202220373751	0.298015692489064	NA	NA	NA	8.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRIM49B	0.7364825966745003	0.4614370549249478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.661312908527959	0.897934196291995	0.461437054924948	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRIP6	0.7363663581352657	0.46150777239149776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.184885928488218	0.251078727926155	0.461507772391498	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EMILIN3	0.7362781656420968	0.46156143117951764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.386131390854069	0.524436834979793	0.461561431179518	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PCYT2	0.7358443058539051	0.4618254543815038	-0.499607	1.06765	0.639821	NA	NA	NA	0.227868	1.12058	0.838863	0.699146	0.45425	0.123775	NA	NA	NA	6.0	NA	4.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FLVCR2	-0.7358223364084927	0.4618388260202465	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.7129	82.0645	0.905785	-1.3856389796602	1.5024499149562	0.356396610221935	NA	NA	NA	3.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PAPPA2	-0.7358015464596892	0.46185147996089104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.676188788077192	0.918982558993897	0.461851479960891	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANXA1	-0.735664596386109	0.46193484037150556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15109413017375	1.5646996414241	0.461934840371504	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AMIGO3	-0.7355419862283459	0.4620094793162818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15229509144405	1.56659322379773	0.462009479316283	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BICDL2	0.7350433483984145	0.4623130944918913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.213694767816331	0.290724034551092	0.462313094491891	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IPO11	-0.7348370339741066	0.46243874966588283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.16024332840414	1.57891243195702	0.462438749665884	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MRPS36	-0.7347661555861195	0.46248192232994423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15484006785433	1.57171102543927	0.462481922329944	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RCC1L	-0.73472097984152	0.4625094404558411	-0.0391141	1.08594	0.971267	NA	NA	NA	NA	NA	NA	-1.04148	1.03833	0.315842	NA	NA	NA	6.0	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MCF2L2	-0.7346866410278473	0.4625303580391341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.558130859597299	0.759685597136295	0.462530358039134	NA	NA	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR51J1	-0.7344742752786617	0.46265973294571205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.678941536482511	0.92439117248173	0.462659732945712	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC112	-0.7341831853666003	0.4628371000285363	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.767427	1.04528	0.462835	NA	NA	NA	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR10J5	-0.7335297288458338	0.4632354026163459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.702024854849384	0.957050310631553	0.463235402616346	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRGUK	0.7335118846717041	0.4632462818884395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.840654154560425	1.14606753091216	0.463246281888438	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRRFIP1	0.733484857021422	0.4632627604319909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.560971261228005	0.76480278475827	0.463262760431991	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SMARCAL1	0.7328758878283788	0.46363413069976267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.507336503071639	0.692254325046705	0.463634130699763	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC17	-0.7326074982127843	0.46379785651426864	NA	NA	NA	-0.297825	0.329151	0.365556	NA	NA	NA	NA	NA	NA	-0.0373361403952075	0.284497078537843	0.895588947003985	NA	4.0	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DOK2	-0.7325258006220793	0.46384770091716543	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.535074	1.06175	0.614293	-0.278938846959876	0.524327911423823	0.594730753387217	NA	NA	NA	4.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PAPPA	-0.7324152563510475	0.46391514967680236	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.7081	78.0755	0.890912	-1.37241098332627	1.52720715806129	0.368843907203066	NA	NA	NA	11.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TTLL11	-0.7322052601386951	0.46404329423447266	NA	NA	NA	0.243319	0.789528	0.757943	NA	NA	NA	NA	NA	NA	-1.96413954390246	1.46176413860364	0.179052704929781	NA	3.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TGM3	0.7321602153510643	0.4640707841750916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.612800036210749	0.836975327752433	0.464070784175092	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ULK2	0.7320239407274585	0.4641539553957601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.790770287803943	1.08025194779573	0.46415395539576	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PCDH15	-0.7319755492442767	0.4641834917149449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.259561337478282	0.354603835806079	0.464183491714945	NA	NA	NA	NA	31.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF511	-0.7318452891302276	0.46426300272830023	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.768218	1.0497	0.464261	NA	NA	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF266	0.7317796305688787	0.4643030837084092	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.328339	0.802857	0.682566	0.282194389901331	0.4508405783205	0.531361224654974	NA	NA	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR2A5	0.7313985147212652	0.4645357722318152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.830600326206441	1.13563305022978	0.464535772231816	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SH2D4A	0.7310654594501023	0.46473917070790693	0.448841	0.407678	0.270909	NA	NA	NA	-1.1968	1.03082	0.245634	-0.0553813	0.194324	0.775649	0.560248068493273	0.310013417219882	0.0707352131938215	4.0	NA	5.0	17.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP6V0D2	-0.7308780926933631	0.4648536182694196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.55501081338438	0.759375358124508	0.464853618269419	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRRC8D	-0.7308630836961149	0.4648627867591585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.16222882271292	1.5902141572609	0.46486278675916	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MR1	0.7304192397938943	0.46513396147443187	NA	NA	NA	NA	NA	NA	-9.50467	94.819	0.920154	0.788519	0.540836	0.144851	-0.0714947997942006	0.772083310152291	0.92622146180203	NA	NA	3.0	10.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C21orf2	0.7303552334309441	0.46517307461119217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.477342949272562	0.653576406963195	0.465173074611192	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NCAPG	-0.730271564948387	0.46522420567274925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.523287733905143	0.716565944810034	0.465224205672749	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BPIFA3	-0.730177557136504	0.4652816589803599	-9.38391	81.4089	0.908232	-10.7599	68.3624	0.874934	NA	NA	NA	-0.337424	0.760326	0.657196	-1.15012312149108	1.54606664284944	0.456935352975301	3.0	3.0	NA	6.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GPR32	0.730065905748056	0.46534990036472434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.294776090200559	0.40376641051128	0.465349900364724	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GLYATL3	-0.7300358153519838	0.4653682925814542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.684352498072158	0.937423183466965	0.465368292581454	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
POLR2A	-0.7299829442236466	0.46540061009220246	-0.0387097	1.10182	0.971974	NA	NA	NA	NA	NA	NA	-1.03282	1.0357	0.318657	NA	NA	NA	3.0	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C2CD3	-0.7295282954991241	0.4656785658892807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.444874986984092	0.609811832836066	0.46567856588928	NA	NA	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WSCD1	-0.7293810981356008	0.46576857679745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.14302872151608	1.56712139159874	0.465768576797449	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MEGF11	-0.7292983520859163	0.46581918009307355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.452066956919793	0.619865594960972	0.465819180093074	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SEMA4B	-0.7292876222684415	0.4658257421300046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15002700256282	1.57691830691665	0.465825742130005	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZFP82	-0.7292859779120456	0.46582674777395994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.14425827117859	1.56901175373564	0.465826747773959	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARHGEF4	-0.7292550003082584	0.4658456930650452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.533117422453671	0.731043904023038	0.465845693065046	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BCHE	0.7291125302810062	0.4659328304323239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.449657631851254	0.616719111490173	0.465932830432324	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FUCA1	0.729035253442888	0.46598009819683595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.628215450827866	0.861707918596669	0.465980098196836	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
