GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RAB8A	-0.6624862415798262	0.5076596494430343	0.29442735446155355	0.878109	0.245958965765124	0.888182	2.0	10.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MNAT1	0.6624790370836806	0.5076642651835772	0.29442340578937354	0.907207	0.777828857735923	0.122066	2.0	18.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DSCAS	0.6624653442992896	0.5076730378688934	0.2944159010344257	0.835246	NA	0.252274	22.0	NA	176.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CIR1	-0.6624609678840596	0.5076758417648957	0.29441350241738673	0.578049	0.824946475683898	0.416581	9.0	28.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
HAUS6	0.6622539176844631	0.5078085046523042	0.2943000299439096	0.230002	0.598845675010519	0.562348	24.0	98.0	179.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SMAD4	0.6621070532161064	0.5079026158772335	0.29421955039620584	0.845038	0.188178212011038	0.715383	5.0	19.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PFKFB4	0.6619727640224161	0.5079886768355644	0.29414596811497573	0.832659	0.757678660184466	0.530826	15.0	45.0	90.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PARD3	-0.6619229313026489	0.5080206147218362	0.2941186643336199	0.281897	0.254401367938979	0.278884	23.0	136.0	253.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MAP9	-0.661888185324299	0.5080428841097842	0.29409962719211485	0.320483	0.288965838127465	0.224997	6.0	57.0	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
KCNN4	-0.6618257754824074	0.5080828851036948	0.2940654341592022	0.759029	0.616044271546774	0.0506377	11.0	45.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
G6PC	0.6617645900125583	0.5081221029519529	0.2940319131761343	0.241384	0.955360162104554	0.975548	16.0	42.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
IP6K1	0.6617618765679664	0.5081238422163329	0.29403042662078543	0.392206	0.798959937271654	0.971371	5.0	27.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
WNT2B	-0.6616905214032945	0.50816958058819	0.293991335700631	0.966	0.52728053451719	0.577839	12.0	46.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
KIF26A	-0.6616496165693437	0.5081958013951087	0.2939689273188419	0.575854	0.626458098638825	0.920469	99.0	278.0	524.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC115308161	0.6615579729578789	0.5082545493371078	0.2939187253447987	0.774973	NA	0.515881	9.0	NA	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RPS6KB2	0.6615464881244222	0.5082619119163035	0.2939124341972586	0.621339	0.929101900813859	0.5735	15.0	52.0	118.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C12orf75	0.66150433942224	0.5082889326531967	0.2938893464058409	0.880533	0.11821274014842	0.790033	3.0	12.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
KLHDC1	0.6614390204608424	0.5083308088941045	0.29385356779636457	0.967741	0.325639895883731	0.902685	9.0	26.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
F2RL1	0.6609122350644727	0.5086685991923545	0.2935650711329474	0.617308	0.408350194840818	0.413584	7.0	34.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CACTIN	-0.6609119973780487	0.5086687516304366	0.2935649409833608	0.185181	0.961718277782534	0.819464	13.0	51.0	129.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MESDC2	0.6608897438368495	0.5086830238479733	0.2935527557285246	NA	0.508683023847973	NA	NA	38.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
IQCH-AS1	0.6608723230112333	0.5086941967696357	0.2935432168119328	0.1369	NA	0.580385	13.0	NA	89.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SPATS2	-0.6607729659234607	0.5087579223253864	0.2934888149256218	0.340507	0.905607872262981	0.942007	16.0	43.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
POPDC3	-0.6604679550992186	0.5089535760164342	0.29332182984277394	0.919567	0.300254519065743	0.834405	2.0	16.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OR51H1	0.6603996653852094	0.5089973868616091	0.29328444727914843	0.573353	0.134376370176285	NA	11.0	35.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OR8K5	-0.6601791552523588	0.509138867268646	0.2931637479911705	0.972895	0.610944882104278	0.503677	7.0	28.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TBL1XR1	-0.6601701181326848	0.509144665969347	0.2931588017387084	0.887656	0.878930063043253	0.248293	2.0	8.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RPUSD4	-0.6601558457111708	0.5091538239909736	0.29315099012296525	0.166715	0.0463201364236147	0.593484	17.0	37.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CD14	-0.660004396391167	0.5092510080611801	0.29306810264203564	0.632776	0.364775299145622	0.809583	6.0	24.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SNAI2	0.6599227277047339	0.5093034183722958	0.29302340889108475	0.657432	0.405609178426407	0.894916	3.0	8.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TNMD	-0.6598968146872207	0.5093200484612699	0.29300922827162956	NA	NA	0.50932	NA	NA	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NDUFS2	-0.6598641686611179	0.509340999969842	0.2929913633997456	0.42519	0.313231133659714	0.351388	12.0	19.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
STK16	0.6598399641416457	0.5093565341946726	0.2929781181961422	0.21682	0.540580308723646	0.481377	8.0	39.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SCGN	0.6598014295536931	0.5093812658297792	0.2929570316856445	0.841685	0.234917385254133	0.806677	13.0	20.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TSC2	0.6597165894468154	0.509435718727247	0.2929106080525978	0.619711	0.849235279766086	0.648168	64.0	170.0	444.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PSMD7	0.6596305303187934	0.5094909571424886	0.2928635197988105	0.449294	0.165432077983398	0.316772	6.0	15.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C1QTNF7	-0.6595039011737573	0.509572241767767	0.2927942376103561	0.647677	0.921648097967816	0.133373	10.0	28.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ASAP3	-0.6594516025754933	0.5096058147876106	0.29276562518651056	0.825296	0.298677707101416	0.746189	22.0	79.0	169.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SEPTIN10	0.65942489766224	0.5096229584199059	0.2927510153460075	0.315664	NA	0.943524	18.0	NA	131.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GZMB	0.6593583466759015	0.5096656831690383	0.2927146073609821	0.139133	0.894779802990026	0.837787	8.0	28.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DND1	0.6593475282244446	0.5096726286320606	0.2927086890584323	0.779076	0.906959750227888	0.327888	7.0	18.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TCF23	-0.6593106709030633	0.5096962914628542	0.29268852631530934	0.897769	0.648125825891622	0.577451	8.0	26.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC101927018	-0.6593001086728565	0.5097030726440107	0.2926827483451422	NA	NA	0.509703	NA	NA	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CDK11A	-0.6592820943919985	0.5097146383124607	0.2926728938842405	0.502215	0.63283649459107	0.994544	5.0	56.0	121.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLC16A2	-0.6591043690002345	0.5098287503104242	0.292575677401265	NA	0.455161402066579	0.0931605	NA	3.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ATN1	0.6590221654534804	0.5098815351964954	0.292530715248593	0.390751	0.84827182670139	0.926792	21.0	82.0	207.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OMD	0.6590207528529215	0.5098824422864816	0.2925299426302532	0.475853	0.983862700355652	0.683094	7.0	29.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MATN1-AS1	0.6589422916675267	0.5099328268260189	0.29248702951025035	0.665222	NA	0.617657	10.0	NA	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RP11-38C17.1	-0.6588426015330104	0.5099968474793376	0.29243250846394464	NA	0.509996847479338	NA	NA	12.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
UBE2I	0.6588297567557844	0.5100050966558531	0.2924254838266651	NA	0.505409583253887	0.110103	NA	12.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CALM3	0.6587439948678973	0.5100601764691399	0.2923785831828961	NA	0.698807568801382	0.187324	NA	3.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NLRP12	0.6587186337197855	0.5100764650381849	0.29236471438264505	0.0643343	0.311889997194748	0.0853981	44.0	121.0	231.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MSGN1	0.6586437889023885	0.5101245368055045	0.29232378655908875	NA	0.329763042544677	0.0566426	NA	9.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ATP6V0D2	0.6585470216813603	0.5101866925351555	0.29227087350733905	0.916504	0.0462413693216854	0.338371	14.0	40.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
EPB41L5	0.6585308460790814	0.5101970828692346	0.29226202886502967	0.319834	0.158793776899419	0.467673	19.0	64.0	138.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
KIF18B	0.6585257592635415	0.5102003503879321	0.2922592474677161	0.328075	0.850695471645726	0.725714	25.0	89.0	169.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PTPN1	0.6585169395370377	0.5102060157699356	0.2922544249887045	0.795153	0.987788278135115	0.38668	4.0	25.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
HSD17B8	-0.6583465733956292	0.5103154575098082	0.2921612766422106	0.921839	0.734914501906683	0.368219	9.0	18.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SPANXN1	0.658287720623841	0.5103532668756698	0.29212910087631677	NA	NA	0.510354	NA	NA	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OR2T11	-0.6582137633802544	0.5104007820331224	0.29208866886289414	NA	NA	0.510402	NA	NA	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
VPS25	0.6579824255243446	0.5105494241203034	0.2919622093386034	0.681591	0.0323734933562256	0.15842	2.0	7.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLC9A4	-0.6579717772953044	0.5105562664981211	0.29195638896769227	0.635224	0.475950922440328	0.962054	19.0	79.0	159.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GABRR1	0.6579228478864442	0.5105877083522101	0.29192964440654856	0.18483	0.963131791659084	0.888464	12.0	53.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CDH8	0.6578441500561943	0.5106382814051202	0.2918866302293731	0.984899	0.384975931309636	0.801252	13.0	51.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RHCG	0.6575470174103965	0.5108292493455459	0.2917242436214452	0.885512	0.88428485790634	0.254097	12.0	42.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
UBB	-0.6573306246643165	0.5109683490216015	0.29160600059128894	NA	0.530344984087222	0.762556	NA	4.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RP11-512M8.5	-0.6572462125264226	0.5110226154524716	0.291559879613079	NA	0.511022615452472	NA	NA	30.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
APOC4-APOC2	-0.6572150398763311	0.5110426563229049	0.29154284813831277	0.0482148	0.907414664134101	0.340368	8.0	16.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CBX3	-0.6571588533455746	0.5110787796330665	0.291512150896819	NA	0.944523136710665	0.317818	NA	6.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNF708	0.6569806653568446	0.5111933486514149	0.29141480559844407	0.991351	0.252779546869214	0.995899	11.0	24.0	96.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
HBG2	0.6567448771515365	0.5113449733323354	0.29128600893369117	NA	0.56698180955576	0.721635	NA	14.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RAD51AP2	0.6566572534196217	0.5114013261575493	0.2912381501028804	0.378634	0.279549587593949	0.409721	23.0	97.0	156.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RP3-468K18.7	0.6566065434071588	0.5114339404071719	0.29121045416960484	NA	0.511433940407172	NA	NA	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MED26	0.6563160264248039	0.5116208079370956	0.2910518008069639	0.821137	0.782884568678376	0.525344	17.0	59.0	147.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PLPP4	-0.6562338815656571	0.5116736519543348	0.2910069459464941	0.788383	0.951713221453901	0.419284	5.0	31.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RFXANK	-0.6561840644292549	0.5117057008449468	0.29097974458404646	0.594465	0.154155191927308	0.411739	11.0	27.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MUC16	-0.6559247632686518	0.5118725341461063	0.2908381730260433	0.403961	0.589643613458587	0.152341	350.0	1403.0	2688.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TEAD3	0.6559125168840311	0.5118804141214635	0.2908314873704445	0.552903	0.233655913858358	0.516766	10.0	26.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MRGPRX2	-0.6557992791965712	0.5119532802721579	0.29076966997296905	0.365357	0.576509868128114	0.430016	8.0	25.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LDLRAD3	0.655780217886606	0.511965546369886	0.2907592646587597	0.293947	0.358440737261128	0.315049	14.0	41.0	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CDKL2	0.6557269342887098	0.5119998355831649	0.2907301784877155	0.360969	0.559693402682098	0.142655	17.0	47.0	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PTPRH	-0.6557208262056657	0.5120037663507733	0.2907268442988928	0.826297	0.522547132879417	0.781884	38.0	139.0	242.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DUSP10	0.6556979501681627	0.5120184880304008	0.2907143571792044	0.414505	0.35440767478328	0.30507	9.0	48.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TAF8	0.6556496258275528	0.5120495874752731	0.29068797940681707	0.0864468	0.541905001302948	0.975184	4.0	42.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CLK4	-0.6555449485604807	0.5121169565927659	0.2906308440977416	0.795495	0.611361764449117	0.375355	4.0	43.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CXCL17	-0.6555337357854467	0.5121241732834159	0.29062472411517987	NA	0.440806254687414	0.87585	NA	7.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ADRA1D	0.6555076805527258	0.5121409429814296	0.2906105032124163	0.446027	0.425418716116701	0.271172	7.0	30.0	127.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
FLJ31356	0.6552754080205723	0.5122904511450816	0.290483739094669	NA	NA	0.51229	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C10orf120	0.6552227100742668	0.5123243746952304	0.29045498134049647	0.379657	0.916110771865126	0.879962	17.0	43.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ADPRH	0.6551156502841207	0.512393296512875	0.29039656063404834	0.911678	0.677813073147958	0.150088	7.0	31.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
FAAP24	-0.655103733333979	0.5124009685798052	0.2903900579896715	0.305396	0.99038828015544	0.922174	7.0	14.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LACRT	-0.6550465249964873	0.5124377998266139	0.29035884213845553	0.857567	0.244637756793091	0.834939	3.0	10.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MSANTD1	0.6550251098119868	0.5124515874717728	0.29034715717364756	0.39468	0.644921938877355	0.859154	11.0	22.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
UBE2Z	0.6549471488907957	0.5125017823464368	0.2903046199075713	NA	0.399290577867507	0.933576	NA	11.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MYPN	-0.654934051866839	0.5125102150723457	0.2902974740666661	0.64188	0.975117998930851	0.483616	22.0	126.0	226.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ST7-AS1	-0.6548339124590681	0.5125746938038267	0.29024283906603976	NA	NA	0.512574	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PREX1	0.6548255830155079	0.5125800572370811	0.29023829475804314	0.299381	0.964290728762179	0.958803	36.0	134.0	255.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PNO1	-0.6548103074694622	0.5125898934289279	0.29022996091283176	0.52043	0.368727796573453	0.683732	8.0	20.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ALG2	-0.6548083390753964	0.5125911609195247	0.29022888702608807	0.815865	0.36076130825359	0.98993	17.0	46.0	91.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SCGB1C1	-0.6547830813321475	0.5126074250599162	0.2902151074003217	NA	NA	0.512608	NA	NA	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CEBPZ	-0.6546786299306537	0.5126746869835717	0.29015812506934263	0.281098	0.942225008210053	0.986919	20.0	95.0	190.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ASMTL-AS1	-0.6544203720712447	0.5128410129742696	0.2900172506573886	NA	NA	0.512839	NA	NA	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
FAM86HP	0.6544015204659281	0.512853155087923	0.2900069683468857	NA	NA	0.512854	NA	NA	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C6orf136	0.6541027170453385	0.5130456311183531	0.2898440063080975	0.212875	0.374700791819971	0.438374	9.0	39.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DTNBP1	-0.654081862868359	0.5130590658672058	0.28983263390660674	0.594903	0.125326798602194	0.895097	12.0	44.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CLUH	-0.6539519901171058	0.5131427370570973	0.28976181365265447	0.791833	0.370752289957903	0.979005	41.0	112.0	299.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MAP1S	-0.6537777276331121	0.5132550177262354	0.2896667961509144	0.647	0.489257495120374	0.986397	26.0	103.0	273.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ABI3	-0.6537775939022017	0.5132551038965449	0.2896667232372837	0.608194	0.971744512060812	0.107483	13.0	31.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CCDC160	-0.6535822167003229	0.5133810044070437	0.2895602046825392	NA	0.773943024435155	0.524072	NA	2.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RARG	-0.6535175879669751	0.5134226545170744	0.28952497221563145	NA	0.788256633809067	0.512059	NA	16.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SPAG11B	0.6533356541830255	0.5135399115359982	0.2894257980525457	NA	0.245904912949379	0.813124	NA	4.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZCCHC14	-0.6532639719089294	0.5135861148634473	0.28938672621587813	0.787965	0.58166158382287	0.395614	11.0	97.0	174.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CT83	0.6532474559147083	0.5135967606734908	0.289377724086525	NA	0.724101301138358	0.568102	NA	4.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ACTG2	0.6531879288546298	0.5136351313283415	0.2893452792923044	0.410433	0.866803591456959	0.634117	5.0	22.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OSMR	0.653157160347589	0.513654965040597	0.28932850959537115	0.945029	0.783624018653732	0.354627	24.0	80.0	169.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
BCOR	-0.6531385292776042	0.5136669750234715	0.289318355292057	NA	0.947724192402858	0.390831	NA	2.0	143.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PAPSS2	-0.6529895892395161	0.5137629901848559	0.28923718410511146	0.721921	0.832191951276064	0.323634	15.0	60.0	115.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ACE	0.6528123197494657	0.5138772802828988	0.2891405830657259	0.399744	0.703454496958911	0.926671	63.0	163.0	321.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PDIA4	0.6527590676166262	0.5139116158556591	0.2891115659205818	0.510818	0.424144684132022	0.203268	18.0	68.0	117.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CCNC	-0.6527090583446914	0.5139438616038576	0.28908431666070206	0.780403	0.926611099697206	0.345251	5.0	19.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
VSIG2	0.6526573033195427	0.5139772341140103	0.28905611703123235	0.340055	0.0494648913809777	0.0322784	12.0	30.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RSPH1	0.6526517861365375	0.5139807917528404	0.2890531109495177	0.940235	0.574491198900092	0.621303	10.0	41.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RAB2B	0.6526333108638133	0.5139927052351718	0.2890430446206635	0.974272	0.934506780225335	0.279934	3.0	9.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GABARAPL2	0.6525653470009023	0.5140365318747184	0.2890060151918498	NA	0.59869005561204	0.691677	NA	7.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
INTS5	0.6525612298052903	0.5140391869193888	0.289003772027794	0.380308	0.0346746361432561	0.916744	15.0	77.0	173.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOX	-0.652521789444189	0.514064621078612	0.2889822840906444	0.39131	0.235224917996985	0.360693	7.0	23.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
UBL3	-0.6524385651803036	0.514118292592592	0.28893694343759885	NA	0.228309877382966	0.777916	NA	5.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
REV1	0.6524357821921806	0.5141200873982174	0.28893542730244115	0.866967	0.342791063596789	0.727164	14.0	81.0	172.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RNF212	0.6522981045618134	0.5142088825696791	0.28886042551953395	0.144921	0.670529986005711	0.922308	15.0	32.0	88.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LRPPRC	-0.6522116188555228	0.5142646655940274	0.28881331442032226	0.403245	0.729967405981553	0.522828	39.0	120.0	292.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NIPSNAP2	-0.652111572676694	0.5143291990083584	0.2887588196255474	0.356614	NA	0.999691	7.0	NA	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOXHD1	0.6520658395472121	0.5143586999380025	0.28873391004709875	0.626709	0.293012382814232	0.572592	81.0	259.0	533.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NUP214	-0.6520558954339492	0.5143651146731073	0.2887284938527435	0.132957	0.718106484469993	0.462863	51.0	167.0	383.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PRMT2	-0.651975264514515	0.5144171294932486	0.2886845783409588	0.664058	0.630583594699599	0.830523	25.0	48.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC101929372	0.6519205075255086	0.5144524546596052	0.288654756242875	0.84775	NA	0.465413	7.0	NA	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NR2E1	-0.6518606507438447	0.5144910712783128	0.2886221577882473	0.757283	0.156908666874979	0.982	3.0	21.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ST7-OT3	-0.6517953892064727	0.514533176493617	0.2885866172016854	NA	NA	0.514533	NA	NA	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ACSF2	-0.6517490850912989	0.5145630519103843	0.28856140142828707	0.916067	0.439617351978543	0.802096	26.0	51.0	186.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
