COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 2
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
PRMT2	2.6617244320344113	0.007774149496645693	2.1093471121554823	NA	0.0077741494966456	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ASPDH	2.650703451132342	0.008032433335630937	2.095152870144669	NA	0.008032433335631	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CYP2C18	2.636884802061022	0.008367124079129332	2.077423790655541	NA	0.0083671240791291	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
AQP6	2.612915925039084	0.008977338346068845	2.046852406423818	NA	0.008977338346069	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RIPK2	2.6123374362910927	0.008992544781752047	2.046117390771683	NA	NA	NA	NA	0.00899228	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
OTUD7B	2.610573389580977	0.009039057483489609	2.043876851721489	NA	NA	NA	NA	0.00903904	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ENTPD8	-2.6076860034261835	0.009115653012367808	2.040212214610795	0.052545	0.0838910667717844	NA	NA	0.395625	2.0	2.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RAD51B	2.607061938464651	0.009132283933762381	2.0394205942307218	NA	0.142842719656024	0.0590887	0.901545	0.0471435	NA	11.0	2.0	2.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CTSA	2.599172455924173	0.00934488125890166	2.0294262126298697	NA	0.288068890152331	NA	NA	0.0089643	NA	3.0	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
UNC13B	2.5781748647865377	0.009932372138158849	2.002947017015059	NA	0.223488293160634	0.117844	0.019509	0.968491	NA	8.0	8.0	5.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NRBF2	2.577097484769445	0.00996338469737064	2.0015931007649783	NA	NA	NA	NA	0.00996342	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MCMDC2	-2.564215711322576	0.010340925417547712	1.9854405941482125	NA	0.0103409254175479	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TKTL2	2.5628049829612953	0.010383035107430733	1.983675677534157	NA	0.0103830351074306	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
OGFOD1	2.5592811793372285	0.010488886584507048	1.979270610554644	NA	0.010488886584507	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NECAB3	2.5529161062664683	0.010682522339708062	1.9713261902962287	NA	NA	0.199816	NA	0.0198964	NA	NA	2.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DCP1B	2.5442319271449616	0.010951834004177983	1.9605131473809927	NA	0.0109518340041779	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
EPB41L4A	2.543587019239521	0.010972072338862727	1.959711337754954	NA	0.0109720723388628	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ENTPD1-AS1	2.538319390546709	0.011138627897289546	1.9531683040758236	0.173516	NA	0.112403	0.501427	0.145415	2.0	NA	11.0	8.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FAM98A	2.5372635893906605	0.01117227985470008	1.9518581941821187	NA	0.0249482164257314	NA	NA	0.178292	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LNPK	2.531295775808655	0.011364197403118293	1.9444612309205571	NA	0.0538706987442293	0.908065	NA	0.0101133	NA	3.0	2.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TTC31	2.5311299559617417	0.011369571504132295	1.944255902673528	NA	0.0113695715041321	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
IGFLR1	2.516205397081714	0.011862602767189458	1.9258200122017444	NA	0.361263817901722	0.145505	NA	0.0466317	NA	6.0	3.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ACSBG2	2.5127325096485467	0.01198001321581582	1.9215427028521566	NA	0.0119800132158156	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
EME2	2.512022924597967	0.012004129039885587	1.920669344719274	NA	0.859972189911465	0.0970982	0.217127	0.0506605	NA	8.0	3.0	2.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CC2D2B	2.5097722220582566	0.012080905965052657	1.9179004961064525	0.173516	0.448407556432294	0.112403	0.501427	0.21749	2.0	12.0	11.0	8.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LIG1	2.5077880015314906	0.012148953202028478	1.9154611408449227	NA	0.456855536372592	0.0382273	0.222954	0.326872	NA	5.0	3.0	2.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ACTN3	2.5045170556021996	0.012261869322951452	1.9114433165421318	0.278578	0.197991903192103	0.531367	0.0113858	0.941875	6.0	17.0	8.0	6.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ESPL1	2.503114864375856	0.01231055833366633	1.909722249608772	NA	0.0747195667284524	0.0797536	0.185734	0.881856	NA	3.0	2.0	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RMDN1	2.500737592598618	0.012393496990191846	1.906806134361677	NA	0.0123934969901917	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ALG8	2.4996076829164346	0.012433090701433619	1.905420898089797	0.437516	0.0058051910790419	NA	NA	NA	2.0	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TRPM2	2.488227219653896	0.012838168078317341	1.89149694279663	0.478986	0.798566082725867	0.0195778	0.906769	0.01715	5.0	16.0	18.0	8.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ANO10	2.4875251304106922	0.012863536504720885	1.8906396166886383	NA	0.0128635365047211	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CAPRIN2	-2.485538185498161	0.01293557086095638	1.8882144006318073	0.00769153	0.395457413684537	NA	NA	NA	2.0	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
BCAS4	2.479474955558074	0.013157596984772592	1.8808234201101277	0.227021	0.366921174565869	0.123391	0.403758	0.289906	3.0	3.0	4.0	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
APLP2	2.477637990556979	0.0132255256632113	1.8785870574330357	NA	0.118831174187164	NA	NA	0.0518703	NA	3.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PHKB	-2.4712895377101254	0.013462676932906183	1.8708685759517238	0.582714	0.109064683295811	0.0906565	0.281883	0.544453	4.0	13.0	16.0	11.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SPATA22	2.4606889922420723	0.013867051521599161	1.8580158708678605	NA	0.0138670515215994	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ANGPTL2	2.453102421008736	0.014163000624259082	1.8488447257067915	NA	0.109607092446974	NA	NA	0.0615873	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DPPA2	2.4516964448118213	0.014218455226792898	1.8471475852463906	NA	NA	0.118003	NA	0.0569072	NA	NA	5.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RECQL4	-2.446744128686098	0.014415313569841796	1.8411759061602115	0.2466	0.0666666107120231	0.65847	0.423162	0.216626	3.0	20.0	12.0	8.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SSR3	2.440108204271483	0.01468286326154683	1.833189245684481	NA	NA	NA	NA	0.014683	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KIF6	2.4360791471867693	0.014847435441741691	1.828348554406307	NA	0.0148474354417416	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
C1orf94	2.4289244493736555	0.015143687633969507	1.8197683570634404	NA	0.0315328432973661	0.341047	NA	0.269316	NA	6.0	5.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
INSM2	2.4280296432284727	0.015181102403204177	1.81869669021625	NA	0.436171330501913	NA	0.263738	0.0209326	NA	4.0	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
C2CD2	2.415112342975578	0.015730357078057818	1.803261418809009	NA	0.0157303570780576	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
THADA	2.408630024547077	0.016012521310339367	1.795540279264017	NA	0.0160125213103393	NA	NA	NA	NA	17.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
THEG	2.4055111980778325	0.016149856998152756	1.7918313188553625	0.242283	0.303983897397899	0.72478	0.0771003	0.288322	3.0	11.0	5.0	2.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
JAKMIP3	2.394371354539271	0.01664888273012936	1.7786149057264549	NA	0.0166488827301297	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SPNS1	2.392360737415553	0.01674037970492698	1.776234695573084	NA	0.0167403797049271	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CHMP2A	2.3907492535548522	0.016814031771061458	1.7743281362941599	NA	NA	NA	NA	0.0168138	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ATF6	2.3906528484240797	0.016818446923299927	1.7742141110221976	NA	0.0168184469233001	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF684	2.386181887823789	0.01702432875413442	1.7689300027116488	NA	0.0170243287541345	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
OR4C3	2.3860592813921375	0.017030005637680683	1.7687852082668054	NA	0.0170300056376808	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
HMCN2	2.385299420610131	0.017065225528822444	1.7678879678438315	0.477592	0.853354026371231	0.0699781	0.0402231	0.344739	8.0	50.0	35.0	26.0	80.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NGDN	-2.3708490957742705	0.01774727536856058	1.75086831208644	0.0786022	0.110930988389757	NA	NA	NA	2.0	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
AMER3	2.3708471798862623	0.017747367359005038	1.7508660609894098	NA	0.0177473673590053	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
COL22A1	2.3674658919408604	0.01791037082491729	1.7468954222164	0.271443	0.0245533984262347	NA	NA	NA	3.0	29.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CCDC74B	2.3668135440379428	0.017941969383964668	1.7461298887363705	NA	0.241595930949055	0.438913	0.24143	0.105842	NA	8.0	3.0	2.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CST3	2.3624290462880504	0.01815561651855644	1.7409889989647525	NA	0.16407550835985	0.91828	0.215019	0.0280856	NA	2.0	2.0	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KAT8	2.3620590530570267	0.01817374700597984	1.7405555219900966	NA	0.0181737470059802	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TRIM65	-2.3614879626413345	0.01820176282180819	1.7398865490088986	0.0706152	0.125594725259142	NA	NA	NA	2.0	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZSCAN25	2.358588059438194	0.0183446068294208	1.7364915918198784	0.437493	0.635566161878225	0.918088	0.0456779	0.000232348	3.0	3.0	2.0	2.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZDHHC18	2.355967103552595	0.01847455368005114	1.7334260447670917	NA	0.0184745536800514	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
IMP3	2.352489867733531	0.01864819781556974	1.7293631325722763	NA	0.0186481978155699	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RBL1	2.3483844251649844	0.018855049753841165	1.7245723172604739	0.680995	0.244680528448671	0.262794	0.0144355	0.350905	2.0	15.0	6.0	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DBR1	2.347658669467346	0.018891824803125266	1.7237260905878609	NA	0.0188918248031253	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ARNTL2	2.341601474938998	0.019201205472220203	1.7166715049683725	NA	0.0192012054722204	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PANX2	2.335026203362074	0.019542051911463246	1.7090298373910549	NA	NA	0.251684	NA	0.0310876	NA	NA	2.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DNM1	2.3343439234336447	0.019577720541317754	1.708237875043408	NA	0.019577720541318	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PI3	2.3322700481142644	0.01968648917177454	1.7058317277052177	NA	0.0196864891717744	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CHMP2B	2.3316362855267054	0.01971983325533835	1.705096761635812	0.0197201	NA	NA	NA	NA	2.0	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MPEG1	2.319761394881565	0.02035378854056662	1.6913547417642827	NA	0.0203537885405667	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
VWA5B2	2.311023006951098	0.020831584130459616	1.681277703025946	NA	0.0208315841304595	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ARSK	2.3084880962229066	0.020972004161642813	1.678360064777772	NA	0.0209720041616429	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DQX1	-2.3054190800685377	0.021143113923527	1.6748310501310866	0.0754687	0.138140686477038	NA	NA	NA	3.0	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CCDC105	2.300181545361544	0.02143793690582526	1.668817011587825	NA	0.021437936905825	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
UNC5D	2.2902025713959375	0.022009576445862548	1.657388314965717	NA	0.0220095764458622	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GZF1	2.286015845595684	0.02225333157231873	1.6526049610802913	NA	0.364686960379768	0.243407	0.159366	0.274899	NA	5.0	2.0	5.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
OR6X1	2.2839341449028843	0.022375401556909195	1.6502291619389797	NA	0.0223754015569094	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.01; NUMVAR >= 2
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SOAT2	3.908428183988485	9.289855318303369e-05	4.031991049725602	NA	0.0217959810802337	0.0498089	0.00736437	0.378072	NA	8.0	6.0	7.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
B3GNT3	3.7627128962512315	0.00016808011939440672	3.774483652104284	NA	0.0004551017125469	NA	NA	0.0694624	NA	3.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TRAPPC3L	3.3006033083881463	0.000964771871982724	3.015575366916989	0.598795	0.0020760267795094	0.312286	0.427672	0.0486686	3.0	4.0	2.0	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANGEL2	3.186376810592727	0.0014406682623369336	2.841436011151796	NA	0.0095470924663894	0.0251551	NA	0.491362	NA	2.0	2.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PHKB	-3.1459931472039195	0.0016552388394485283	2.7811393316944986	0.038219	0.112281879679084	0.0906565	0.281883	0.544453	5.0	14.0	16.0	11.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RP11-400G3.5	3.112899632413066	0.0018525900862235362	2.732220664321094	NA	0.0018525900862235	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NOC2L	3.056221764227844	0.0022414540542561086	2.6494701589563636	NA	0.0022414540542561	NA	NA	NA	NA	15.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SLC17A1	-3.042402310276703	0.002346979837439067	2.629490641345833	NA	0.002346979837439	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CAPN10	3.0319251184535547	0.002429994771146659	2.614394660913867	NA	0.0111847897236652	0.00229306	0.104039	0.250972	NA	6.0	4.0	4.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF587B	3.0318646066294477	0.002430481939366744	2.6143076017700624	NA	0.0024304819393667	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ECD	2.968152239672924	0.002995959030507733	2.52346412987313	NA	0.123719215446128	0.0918517	NA	0.055374	NA	7.0	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SPINK4	2.9538173935838454	0.003138696669075228	2.503250653497855	NA	0.0031386966690752	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FLYWCH1	2.9367584241373876	0.00331662354944501	2.479303819911573	NA	0.0698803743089678	0.407921	NA	0.0144303	NA	14.0	3.0	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LY6K	2.9354628482829033	0.0033305049089437312	2.4774899218853377	NA	0.0033305049089437	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
USP13	2.910664026056153	0.00360661604781899	2.442900089228362	NA	0.0036066160478189	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KCNA3	2.821557982124335	0.004779099739915244	2.3206539056493662	NA	0.0599642476389752	NA	NA	0.0349244	NA	3.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KIN	2.806766914058083	0.005004143607014746	2.3006702355815043	NA	0.0050041436070147	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
IGFLR1	2.7608778415057946	0.0057646233848314	2.239229060829357	NA	0.181306001493002	0.145505	NA	0.0466317	NA	7.0	3.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ING1	2.6961686032346894	0.007014215341954658	2.154020905066005	NA	0.0543741447748026	0.562926	NA	0.0301918	NA	7.0	4.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TOX2	2.694330660905949	0.007053015571577561	2.1516251573233065	NA	0.0070530155715774	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANKRD35	2.6913700372967484	0.00711592176560694	2.14776883531436	0.23589	0.0087710527736246	NA	NA	NA	3.0	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ADGRF3	2.6864103492417124	0.007222432729022049	2.1413164945582652	0.41028	0.838311397136383	0.0881109	0.0671713	0.148863	3.0	13.0	6.0	5.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FER1L5	2.6816216155770527	0.00732662781441824	2.1350958696388114	NA	0.0073266278144184	NA	NA	NA	NA	16.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PRMT2	2.6617244320344113	0.007774149496645693	2.1093471121554823	NA	0.0077741494966456	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ASPDH	2.650703451132342	0.008032433335630937	2.095152870144669	NA	0.008032433335631	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CYP2C18	2.636884802061022	0.008367124079129332	2.077423790655541	NA	0.0083671240791291	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
AQP6	2.612915925039084	0.008977338346068845	2.046852406423818	NA	0.008977338346069	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RIPK2	2.6123374362910927	0.008992544781752047	2.046117390771683	NA	NA	NA	NA	0.00899228	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OTUD7B	2.610573389580977	0.009039057483489609	2.043876851721489	NA	NA	NA	NA	0.00903904	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RAD51B	2.607061938464651	0.009132283933762381	2.0394205942307218	NA	0.142842719656024	0.0590887	0.901545	0.0471435	NA	11.0	2.0	2.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TMEM209	2.590845078601993	0.009574058069057527	2.018903942741393	NA	0.837575823830646	0.0454579	NA	0.0224844	NA	8.0	4.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
UNC13B	2.5781748647865377	0.009932372138158849	2.002947017015059	NA	0.223488293160634	0.117844	0.019509	0.968491	NA	8.0	8.0	5.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NRBF2	2.577097484769445	0.00996338469737064	2.0015931007649783	NA	NA	NA	NA	0.00996342	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANXA8	2.5724480265576406	0.010098211677057729	1.995755529935383	NA	NA	0.615892	0.00147015	0.439273	NA	NA	2.0	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
MCMDC2	-2.564215711322576	0.010340925417547712	1.9854405941482125	NA	0.0103409254175479	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TKTL2	2.5628049829612953	0.010383035107430733	1.983675677534157	NA	0.0103830351074306	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OGFOD1	2.5592811793372285	0.010488886584507048	1.979270610554644	NA	0.010488886584507	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NECAB3	2.5529161062664683	0.010682522339708062	1.9713261902962287	NA	NA	0.199816	NA	0.0198964	NA	NA	2.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DCP1B	2.5442319271449616	0.010951834004177983	1.9605131473809927	NA	0.0109518340041779	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
EPB41L4A	2.543587019239521	0.010972072338862727	1.959711337754954	NA	0.0109720723388628	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ENTPD1-AS1	2.538319390546709	0.011138627897289546	1.9531683040758236	0.173516	NA	0.112403	0.501427	0.145415	2.0	NA	11.0	8.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
