COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.01; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
GBA	9.921289859056557	3.363806675655422e-23	0.686803	0.16392	2.79129e-05	0.567902	0.129786	1.21058e-05	0.422559	0.236469	0.0739456	0.531911	0.079928	2.83539e-11	0.669509757037131	0.129316351187564	2.25118087878369e-07	37.0	17.0	28.0	89.0	21.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF777	4.161655573585448	3.159486398394548e-05	0.849188	0.281523	0.00255789	0.142378	0.279554	0.610538	1.0125	0.294222	0.000578957	0.174007	0.119483	0.145302	0.215394382934063	0.244094602498592	0.37754878560613	29.0	13.0	22.0	107.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LSR	4.120756680284065	3.776300845921803e-05	0.452144	0.164979	0.00613252	0.389609	0.189903	0.0402064	0.521556	0.205301	0.0110711	0.0156777	0.0798585	0.844361	0.199387817072404	0.11831058046768	0.0919323425032511	55.0	26.0	38.0	143.0	83.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SEPTIN5	3.864776450574089	0.0001111909900536545	0.6904	0.447854	0.123177	0.0753449	0.471053	0.87292	2.03618	0.588595	0.000541387	0.548579	0.213568	0.0102099	NA	NA	NA	22.0	6.0	10.0	56.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NUP210	3.795424879754571	0.00014739081977058205	0.25994	0.112504	0.0208605	0.153764	0.090641	0.089809	0.163674	0.167814	0.329397	0.055011	0.0509113	0.279908	0.215867383609869	0.0890516461477096	0.0153476659529858	138.0	65.0	89.0	369.0	212.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EEA1	3.762597193465916	0.00016815792411830951	0.590326	0.124889	2.28064e-06	0.064873	0.111883	0.56203	0.0965589	0.181908	0.59555	0.0201216	0.0621534	0.746135	0.281506105845934	0.124989607473326	0.0243073559565939	55.0	28.0	35.0	165.0	92.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IRX6	3.588104668013808	0.0003330905768476976	0.44192	0.289191	0.126482	0.541059	0.353948	0.126354	0.253824	0.376026	0.499665	0.356622	0.127525	0.00516634	0.304664486488613	0.203792086620824	0.134920439441739	43.0	13.0	28.0	104.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CGN	3.5573664244015037	0.00037459147066836796	0.16618	0.114202	0.145632	0.226005	0.0960056	0.0185687	0.30522	0.142507	0.0322107	0.0227805	0.0560873	0.684625	0.185262681303621	0.11598200791577	0.110189975975502	104.0	51.0	68.0	268.0	156.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PUS7L	3.548321679282735	0.00038769441619558896	0.304993	0.141178	0.0307465	-0.0201369	0.124884	0.871901	0.4003	0.191545	0.0366315	0.134585	0.0635914	0.0343108	0.181402927866986	0.104921545793461	0.0838200550596345	49.0	29.0	28.0	121.0	78.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRRAP	3.489141243075239	0.0004845750306366187	0.149848	0.200019	0.453757	0.0516984	0.251577	0.837184	0.532313	0.205338	0.00953145	0.139861	0.0817343	0.0870498	0.367962852481556	0.144653713810494	0.0109669615330286	121.0	33.0	94.0	384.0	190.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IPO4	-3.4838567679331875	0.0004942439113317663	-0.375633	0.279368	0.178761	-0.399618	0.177224	0.0241416	-0.914991	0.426326	0.0318551	-0.224368	0.107039	0.0360705	0.0078888845160175	0.152669559599099	0.958789301666474	67.0	31.0	49.0	210.0	136.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRMT12	3.47105119869741	0.0005184251431199108	0.747492	0.344929	0.0302281	0.78984	0.370821	0.0331734	0.59647	0.439906	0.17513	0.290125	0.173272	0.0940538	0.12895904522509	0.297040281650223	0.664181946455621	18.0	10.0	19.0	63.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IPP	-3.4284086255645714	0.0006071308744153181	-0.420575	0.358312	0.240488	-0.0426465	0.292455	0.884062	-1.01695	0.733816	0.165796	-0.466023	0.178051	0.00886122	-0.634304164996699	0.270680322965599	0.0191104176431278	33.0	12.0	17.0	94.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PTGDR	-3.4233558552601457	0.0006185304651360798	-0.158662	0.175056	0.364753	-0.187093	0.139804	0.180814	-0.60143	0.374839	0.108604	-0.205296	0.108172	0.0577136	-0.346429587044629	0.18157774224614	0.0564059843856792	27.0	15.0	21.0	77.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR51I1	3.421913748546375	0.000621820359319945	0.208508	0.189735	0.271792	0.116835	0.117772	0.321176	0.293636	0.23827	0.217812	0.142704	0.0795714	0.0729085	0.419035654868364	0.165308557015387	0.011248915413039	21.0	15.0	18.0	56.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RNF114	3.355958476990681	0.000790904424959522	0.494221	0.26179	0.0590455	0.268103	0.194885	0.168915	0.098619	0.452777	0.827578	0.0464586	0.126721	0.713902	0.759777852904681	0.207807061135968	0.0002560120421331	16.0	9.0	10.0	38.0	23.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRSS55	-3.2836734097386584	0.0010246358608545904	-0.424829	0.2123	0.0453837	-0.109282	0.135707	0.420659	-0.454166	0.25375	0.0734837	-0.0724024	0.0767259	0.345349	-0.305001657632585	0.169192284654934	0.0714365253277897	45.0	29.0	34.0	114.0	72.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GNAT1	3.274822542028401	0.0010572836656487067	1.04287	0.400777	0.00926509	0.413986	0.353313	0.241307	0.73342	0.486056	0.131319	0.148871	0.20068	0.458188	0.395748801254621	0.304861632644734	0.19424405310133	23.0	9.0	16.0	53.0	30.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PVALEF	3.2551541295946795	0.0011333084296274631	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.362201	0.11127	0.00113327	NA	NA	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HIVEP2	3.2543013093794664	0.0011367164494714703	0.202963	0.119662	0.0898614	0.0740543	0.117535	0.528655	0.224155	0.154183	0.145996	0.108834	0.0522484	0.0372502	0.137139400342022	0.0970001561617981	0.157418878797493	114.0	44.0	77.0	303.0	173.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRRK2	3.2175714796149317	0.0012928080907905048	0.15702	0.134242	0.242131	0.275456	0.105909	0.00929857	0.165311	0.180659	0.360168	0.0281717	0.0602646	0.640166	0.198642149233156	0.0972951747741926	0.0411868171620675	129.0	58.0	79.0	373.0	200.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EMC9	3.2062670784202347	0.0013446911819256521	0.633749	0.205658	0.00205911	0.0884328	0.200654	0.659414	0.174639	0.280853	0.534063	0.261996	0.0971064	0.00697512	0.0628306137094225	0.191969805268276	0.743445339935949	11.0	5.0	11.0	30.0	20.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-548K23.11	3.1992604069120008	0.0013778065622059318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.608986455428475	0.19035226207681	0.0013778065622059	NA	NA	NA	NA	33.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SEC14L5	3.1986669223376496	0.0013806458003066803	0.28509	0.224456	0.204037	0.22886	0.222125	0.302858	0.675541	0.265906	0.0110686	0.0583107	0.101972	0.567435	0.30025629962467	0.17259856431958	0.0819253729320702	67.0	24.0	42.0	195.0	91.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
GBA	7.693804154800799	1.4282361701115255e-14	1.42758	0.320636	8.49417e-06	1.4764	0.602972	0.0143439	1.21783	0.391013	0.00184215	0.91009	0.165106	3.54492e-08	0.736621419849181	0.439436764240767	0.0936823087648858	25.0	8.0	18.0	66.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STK38L	3.8736036227016672	0.00010723777881956489	0.721044	0.845099	0.393545	NA	NA	NA	1.20153	0.915502	0.189375	0.480949	0.310477	0.121366	3.24090182845821	0.803693762927899	5.51846481277504e-05	7.0	NA	4.0	34.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDKN2C	3.563032010133923	0.000366595957008831	1.99731	0.681678	0.00338979	NA	NA	NA	2.06821	0.917199	0.024138	0.644639	0.419453	0.124329	0.284745024874942	0.704295466751595	0.685993829602536	6.0	NA	4.0	20.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRB1	3.5437398584567084	0.00039449428571050106	1.03625	0.403605	0.0102435	NA	NA	NA	1.23595	0.648566	0.0566925	0.38216	0.229555	0.0959551	NA	NA	NA	12.0	NA	5.0	25.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CFAP52	-3.506593218635506	0.00045388242487275456	-0.435412	0.537201	0.417642	-1.31445	0.531338	0.0133666	-0.401231	0.614605	0.513867	-0.469945	0.222476	0.0346572	-0.537127386386744	0.299829221319084	0.0732220056477578	21.0	8.0	22.0	73.0	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MET	-3.4978663505611007	0.0004689960927781697	0.106904	0.288483	0.710957	-0.68264	0.281656	0.0153646	-0.643345	0.527639	0.222734	-0.477899	0.168774	0.00463161	-0.395319117454889	0.230172224560319	0.0858891855021408	39.0	18.0	33.0	120.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAP1A	3.4118027524867958	0.0006453479262786136	1.2308	0.523762	0.0187778	NA	NA	NA	NA	NA	NA	0.868323	0.340601	0.0107912	0.634778918531974	0.62842637265408	0.312443235681033	9.0	NA	NA	18.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SEMA5A	3.323705203685118	0.0008883004288275456	-0.0120792	0.295938	0.967442	0.193167	0.289671	0.504867	0.943835	0.331046	0.00435723	0.161048	0.118017	0.172375	0.512358589597026	0.197798037160897	0.0095889036927349	57.0	23.0	28.0	140.0	78.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SORCS3	-3.2995095108639965	0.0009685394557083967	0.197848	0.265606	0.456337	-0.720921	0.279063	0.00978415	-0.544969	0.433686	0.208899	-0.325327	0.130987	0.0130039	-0.448286343194865	0.249158608995149	0.0719869391006683	57.0	24.0	42.0	160.0	71.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TREML1	3.2851828658773066	0.001019162021998266	NA	NA	NA	NA	NA	NA	1.67123	1.00275	0.0955857	1.33232	0.315679	2.43766e-05	-0.0974109346514583	0.494389216589493	0.843801802094292	NA	NA	4.0	22.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USP25	3.2840361001499327	0.0010233181351703973	0.157435	0.258813	0.542991	0.0803228	0.28756	0.779995	0.966521	0.319592	0.00249265	0.189762	0.126012	0.132093	0.418040698026348	0.217099935679595	0.0541583323538772	53.0	14.0	29.0	131.0	61.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MRPL42	3.280447663244737	0.0010364249195826275	0.34233	0.665572	0.607015	NA	NA	NA	0.270125	0.793497	0.733538	0.949451	0.238973	7.09598e-05	0.984260546577692	0.567923940110054	0.0830805354961692	10.0	NA	7.0	27.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF883	3.2726777444263475	0.0010653386492330403	0.593575	0.394191	0.132117	0.661033	0.396776	0.0957115	0.994464	0.39474	0.0117592	0.0871714	0.169681	0.607436	0.328025477986345	0.294698549593574	0.265670551230994	9.0	8.0	15.0	49.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIF2C	3.272121055870277	0.0010674386039768377	0.974544	0.308544	0.00158573	1.25053	0.509146	0.0140444	0.547212	0.439366	0.212962	0.132203	0.166637	0.427567	-0.126656912644694	0.376070924457955	0.736275240062326	30.0	6.0	18.0	76.0	29.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STAP2	3.2512524412782002	0.0011489778890466733	-0.279466	0.758191	0.71243	1.08744	0.6204	0.0796348	1.19224	0.452589	0.00843205	0.684627	0.221708	0.00201528	0.0642856952700301	0.392994458504219	0.870062467907324	10.0	5.0	16.0	53.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP1A3	3.235605953595211	0.001213848261820876	0.758702	0.377908	0.044682	0.420533	0.400906	0.294198	0.886477	0.456717	0.052261	0.0968291	0.162674	0.551687	0.594477780522689	0.361994037401647	0.100542168847295	18.0	7.0	14.0	63.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC120	3.2199969251466247	0.0012819197171450756	0.520892	0.423755	0.218986	NA	NA	NA	1.14875	0.488117	0.0186007	0.238659	0.166745	0.152348	1.03760977549796	0.727610187525421	0.153853407082455	19.0	NA	13.0	68.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NCS1	3.2107717007887806	0.001323790589368144	1.69372	0.715672	0.0179518	NA	NA	NA	1.66752	0.709772	0.0188051	0.171731	0.323509	0.59553	1.15619815449508	0.984236352930922	0.240108371062944	5.0	NA	5.0	14.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TNFRSF17	3.1900555760526434	0.0014224543617773237	0.669453	0.537979	0.213358	0.218925	0.436367	0.615879	0.113086	0.639387	0.859613	0.603724	0.211741	0.00435485	0.994363216335367	0.421520294068358	0.0183246256400527	9.0	4.0	8.0	27.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CGN	3.1878300845699727	0.0014334474355055344	0.317269	0.224033	0.156725	0.503982	0.212214	0.0175547	0.443087	0.298039	0.137101	0.157602	0.0968296	0.103606	0.0376625813881385	0.16899588401813	0.823643738042655	73.0	30.0	44.0	203.0	109.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UBXN6	3.184244393373825	0.0014513242294175483	0.831992	0.239038	0.000500315	0.092722	0.331781	0.779886	0.323469	0.342907	0.345521	0.0669982	0.132208	0.612321	0.440031169544376	0.230375923820923	0.0561258614663999	51.0	17.0	36.0	118.0	48.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USF1	3.1696024119887207	0.0015264765380036682	1.03835	0.42235	0.0139513	0.142419	0.388978	0.714263	1.02492	0.510895	0.0448421	0.296404	0.19793	0.134258	0.353971818493771	0.466268810173789	0.447757891671353	13.0	5.0	11.0	47.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP8B2	3.1643090641445477	0.0015545162293151935	0.429273	0.242145	0.0762632	0.113171	0.259167	0.662348	0.208803	0.355041	0.556459	0.302427	0.114759	0.00840595	0.27612496713151	0.168090852042768	0.100442402540804	44.0	17.0	34.0	144.0	65.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANKRD29	-3.1631735585604837	0.0015605926320658872	-1.85242	1.01664	0.0684409	-1.01467	0.516456	0.0494504	-0.157759	0.623774	0.800338	-0.225073	0.216551	0.298641	-0.932573957923367	0.467683359166421	0.0461489375085295	21.0	10.0	15.0	55.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.01; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
GBA	9.369355497603735	7.29767722784787e-21	0.681068	0.173446	8.61206e-05	0.570242	0.134312	2.17967e-05	0.383314	0.251114	0.126897	0.515578	0.0841719	9.0515e-10	0.665562299143836	0.129829707893833	2.95295141531058e-07	27.0	10.0	20.0	68.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STK38L	3.8736036227016672	0.00010723777881956489	0.721044	0.845099	0.393545	NA	NA	NA	1.20153	0.915502	0.189375	0.480949	0.310477	0.121366	3.24090182845821	0.803693762927899	5.51846481277504e-05	7.0	NA	4.0	34.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HIVEP2	3.6604446521491814	0.000251777938165974	0.183741	0.134008	0.17034	0.146682	0.130324	0.260367	0.192617	0.171563	0.261556	0.129696	0.0584824	0.0265762	0.289103989835548	0.123130182372788	0.0188768583541468	79.0	25.0	57.0	215.0	90.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CGN	3.6359231822214504	0.0002769868709540796	0.12869	0.132694	0.332135	0.249448	0.0991477	0.0118721	0.307953	0.163806	0.0601096	0.0729982	0.0678847	0.282229	0.216654767742938	0.128265594767221	0.0911982488128765	78.0	36.0	49.0	207.0	112.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDKN2C	3.563032010133923	0.000366595957008831	1.99731	0.681678	0.00338979	NA	NA	NA	2.06821	0.917199	0.024138	0.644639	0.419453	0.124329	0.284745024874942	0.704295466751595	0.685993829602536	6.0	NA	4.0	20.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
